id,name,code,nomenclature,level,version,tunit_code,tunit_name,processes,sources,y_2000,y_2001,y_2002,y_2003,y_2004,y_2005,y_2006,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL42,Zachodniopomorskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,11.7,11.8,11.3,12.6,15.6,16.1,17.6,19.5,19.3,20.1,20.8,21,22.5,23.9,24.1,24.5,26,26.7,28.6,29.2,29.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL43,Lubuskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.6,10.2,10.5,11.8,14.2,14.8,14.3,14.7,15.3,16.3,18.1,19.3,18.7,20.6,22.7,22.4,22.5,23.7,24.8,25.6,27.9
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL51,Dolnoslaskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,11.1,12.4,12.6,14,15.8,17.3,18.2,18.6,18.5,19.8,21.2,22.5,23.7,25.1,27.2,27.2,28.8,29.8,31.7,34.4,36.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL52,Opolskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.8,11,11.7,12.7,13.1,14.3,15.1,15.7,17.5,16.2,18,18.1,20,20.9,23.1,24.8,24.7,25.9,25.9,26.3,27.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL61,Kujawsko-pomorskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.3,10.1,10.4,12.1,12.5,13.3,12.2,12.5,15.3,16.2,17.1,19,20.1,20.7,20.2,21.2,23.2,24.7,25.3,24.5,26.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL62,Warminsko-mazurskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.3,10.5,10.9,11.8,13.4,14.5,14.7,15,15.8,19.7,19.7,19.4,18.9,20.7,21.9,22.6,23.1,23.4,23.6,23.9,23.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL63,Pomorskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,12.9,12.9,13.1,14.5,15.8,16.6,17.5,18.5,19.5,21.1,22.7,23.9,25.9,26.7,26.5,28.1,30.6,32.8,32.8,34,34.9
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL71,Lodzkie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,12,12.1,13,13.8,14.8,16,17.5,18.4,19.2,20.2,21.3,21.9,23.5,23.5,25.4,26.8,27.3,28.1,29,29,30.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL72,Swietokrzyskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,9.6,10.5,12.6,14.6,15.4,16.2,16.1,17.3,19.1,21,21.3,21.5,23.6,26,25.8,25.2,27.4,27.9,28.9,30,31.9
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL81,Lubelskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,11.5,12.2,13.8,15.3,16,17.3,17.1,18.5,19.3,20.8,21.4,22.1,24,25.5,26.9,27.1,26.6,26.9,28.8,31.2,33.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL82,Podkarpackie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.2,10,11.1,13,13.4,14.1,15.1,16.4,18.3,21,21,20.5,21.9,23.1,23.8,25.3,27.5,28.3,28.4,29.3,29.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL84,Podlaskie,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,12.3,12.5,13.6,14.8,15.6,16.7,18.9,19.5,19.9,21.5,22.6,24,24.7,26.1,27.8,28.1,29.2,30.5,32.3,32.7,31.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL91,Warszawski stoleczny,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,,48,51.7,52.1,53.3,56.7,57.4,55.5,57.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PL92,Mazowiecki regionalny,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,,20.4,21.5,21.6,21.8,22.6,23.6,26.4,26.5
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PT11,Norte,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,6.8,7.5,7.2,8.1,9.4,9.8,10.6,10.8,11.8,12.5,12.8,14.8,16.4,16.5,18.2,18.7,20.2,20.5,21.8,23.1,24.9
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PT15,Algarve,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,6,5.2,6.8,9,12.9,14,12.8,10.8,12.5,14.9,15.2,16.4,18.1,18.7,19.4,19.7,21.1,22.5,22.4,22.1,24.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PT16,Centro (PT),,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,7,7.3,7.9,9.2,10.7,10.2,11.6,11.8,11.5,11.2,12.3,14.6,16.5,17,19.7,21.8,23.3,22.5,24.2,25.2,26.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PT17,Area Metropolitana de Lisboa,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,14.3,14.6,14.8,17.9,19.4,20.1,20.5,20.5,21.1,21.8,22.9,24.2,24.9,27,31,32.5,32.3,32.6,32.8,35.2,38
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PT18,Alentejo,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,7.3,7.7,8.4,7.3,9,9.8,9.5,11.5,13.1,11.7,13.5,14.7,14.2,15.6,16.8,18,18.5,18.8,20.2,20.5,21.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PT20,Regiao Autonoma dos Acores,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,5.8,6.5,5.1,6.1,6.5,7.7,8.2,7.5,7.3,8.3,9.9,10.7,12.1,11.9,13,14.3,14.8,15.5,15.2,13.8,15.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,PT30,Regiao Autonoma da Madeira,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,3.6,4.3,5,7.4,9.3,9.9,9.6,10.9,11.6,12.3,12.7,13.8,14.7,16.2,16.6,17.3,18.9,20.7,21.2,21.3,22.9
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,RO11,Nord-Vest,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,8.8,10.2,9.4,8.4,9.4,9.1,9.6,11,12.1,12.1,12.6,13,13.7,14.2,14.2,17.4,17.4,17.1,17.7,18.9,20.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,RO12,Centru,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,8.3,8.5,7.9,8,9.3,9.7,10.8,11.1,11.4,11.8,11.2,12.4,13.1,14.3,14.6,17.8,17.5,17.9,18.1,18.3,17.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,RO21,Nord-Est,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,6.8,7,7,7.2,8.5,9.4,9.8,10.3,11.1,11.2,11.6,12.2,12.6,11.9,12,11.6,11.5,12.1,12.7,11.7,11.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,RO22,Sud-Est,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,8.8,8.7,9.3,8.2,7.6,8.5,9.2,8.8,9.4,10,10.3,11.4,12.3,12.4,12,12.9,12.9,12.7,13.1,13.8,13.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,RO31,Sud - Muntenia,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,6.5,7.1,7.1,7.2,7.7,7.9,8.7,8.6,8.6,9.1,9.9,10.7,11.2,11.4,11.4,12.8,13.3,13.1,12.7,12.9,13.1
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,RO32,Bucuresti - Ilfov,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,20.1,20.3,22.1,22.6,24.2,25.4,26.5,26.3,27.7,27.7,28.3,31,31.9,33.1,35,33.6,35.1,36.1,37.5,40.3,40.5
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,RO41,Sud-Vest Oltenia,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,7.8,8.3,8.5,8.5,9.8,10.6,10.8,11.1,12.8,13,12.6,13.1,13.7,14.3,15.1,16.7,16.8,16.1,14.7,15.4,16.7
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,RO42,Vest,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,10.6,11.1,10.5,9.7,10.9,10.9,10.8,11.4,12.8,14.3,14,14.5,15.1,14.2,13.5,16.1,15.5,16,15.7,16.3,17
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,RS11,Beogradski region,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,,31.4,33.3,34.3,33.9,36.2,37.4,38.4,38.3
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,RS12,Region Vojvodine,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,,15.8,18.7,18.3,19.9,19.8,20.3,20.3,20.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,RS21,Region Sumadije i Zapadne Srbije,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,,15.2,14.8,16,17.1,16.7,17.4,17.7,18
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,RS22,Region Juzne i Istocne Srbije,,2-Database Eurostat : https://ec.europa.eu/eurostat,,,,,,,,,,,,,,16.5,15.2,18.1,19.1,18.3,19.3,19.2,20
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SE11,Stockholm,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,38.7,33.4,34.8,36.2,36.7,38,38.4,38.9,40.4,41.9,42.3,43.7,44.4,45.7,47.6,48.7,50.4,51,52.3,53,53.7
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SE12,Ostra Mellansverige,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,28,23.8,24.3,25,25.9,28.3,28.8,29,29.4,30.3,30.7,31.5,33.1,35.1,36.6,36.8,38,39.2,40.1,42.1,42.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SE21,Smaland med oarna,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,20,19.7,20.3,21.1,22.8,23.5,23.5,25,26.3,26.3,26.3,27.5,28.4,29.2,31.2,32.9,34,33.8,36.2,37.5,37.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SE22,Sydsverige,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,29.2,26.3,26.4,27.1,28.3,29.4,31.5,33,33.6,34.9,35.9,36.3,36.6,37.9,38.9,40.9,42.8,44.4,45.3,45.6,45.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SE23,Vastsverige,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,30.2,24.9,26.3,26.6,27.9,28.2,29.6,31.2,31,31.8,33,34.1,35.4,36.5,38.8,39.2,40,40.6,42.2,42.3,43.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SE31,Norra Mellansverige,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,23.5,18.7,20.1,20.9,21.4,23.4,23.9,23.2,23.5,25.3,26.4,27.3,27.3,27.4,28.3,30.6,32.6,33.3,33.9,33.6,35.3
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SE32,Mellersta Norrland,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,24,22.8,20.9,21.9,23,25.6,26.4,27.5,28.3,29.1,29.7,29.3,28.9,30.5,31.1,32,33,33.7,36.4,37.3,37
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SE33,Ovre Norrland,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,30.2,23.1,24.4,25.3,25.9,29,29.2,29.5,30.1,30,31.5,33.1,33.9,35.4,37,37.3,37.6,38.2,39.5,39.7,40
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SI03,Vzhodna Slovenija,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,13.082278,11.848101,12.588608,14.56329,15.63291,16.62025,17.60759,18.26582,18.59494,19.17089,19.5,21.2,22.3,23.6,24.8,26,26.8,28.2,27.9,28.5,30.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SI04,Zahodna Slovenija,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,19.25443,17.437975,18.527848,21.43418,23.00844,24.4616,25.91477,26.88354,27.36793,28.21561,28.7,29.7,31.3,32.9,33.1,35,35.3,37.5,37.7,38.7,41.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SK01,Bratislavsky kraj,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,26.1,24.4,24.3,26.1,27.5,28.4,28.1,29.1,29.2,31.9,33.6,37.9,37.4,37.5,39,37.5,39,42.7,43.8,45.5,45.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SK02,Zapadne Slovensko,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,7.9,9.1,8.5,9.5,10,11.3,12.4,12.6,12.1,13,13.9,15.3,15.9,16.6,16.4,17.9,19.7,20.7,20.6,22.2,22.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SK03,Stredne Slovensko,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,8.9,9.1,9.7,10.2,12.1,14,13.7,12.3,13.8,15.1,17.1,17.1,17.6,18.8,17.8,19.4,20,20.3,21.6,23.2,23.7
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,SK04,Vychodne Slovensko,,1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat,7.8,8.8,9.2,9.8,10.7,11.2,12.2,12.4,12.7,12.7,14.6,16.1,16.3,17.5,19.7,19.7,19.3,20.1,23.6,23.8,26.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR10,Istanbul,c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",8.3,8.9,9.5,10.1,10.7,11.3,11.9,12.5,14.4,14.5,13.6,15.1,18.1,18.8,18.9,20.8,22.6,23.4,24.3,24.7,26.3
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR21,"Tekirdag, Edirne, Kirklareli",c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",1.9,3,4.1,5.2,6.3,7.4,8.5,9.6,13.1,12.3,10.9,11.6,12.9,13.5,13,13.5,14.8,17,18.2,19.2,23.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR22,"Balikesir, Canakkale",c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",4.7,5.2,5.7,6.2,6.7,7.2,7.7,8.2,7.6,8.1,9.8,11.7,12.8,13.1,16.4,17.3,18.1,18.6,19.3,21.6,22.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR31,Izmir,c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",1.8,4.689067,7.583687,1.8,5.2,8.6,12,15.4,18.1,19.7,18.7,18.4,19,18.9,19.1,20.5,21.6,23.7,25.4,25,25.2
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR32,"Aydin, Denizli, Mugla",c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",8.6,8.7,8.8,8.9,9,9.1,9.2,9.3,10,10.6,11.6,12.4,11.9,11.9,13.8,15.4,16.5,17.6,18.3,20.5,22.6
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR33,"Manisa, Afyonkarahisar, Kutahya, Usak",c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",3.3,3.8,4.3,4.8,5.3,5.8,6.3,6.8,7.2,6.8,8.8,9.4,8.1,8,11.1,12.6,13.6,13.7,15,16.1,15.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR41,"Bursa, Eskisehir, Bilecik",c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",13.7,13,12.3,11.6,10.9,10.2,9.5,8.8,10,11.3,10.2,11.7,13.6,15.2,15.6,17,17.8,18.8,20.1,21,21.3
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR42,"Kocaeli, Sakarya, Duzce, Bolu, Yalova",c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",1.5,2.940125,1.5,3.1,4.7,6.3,7.9,9.5,10.2,9.6,10.9,12.4,13.6,16.8,14.8,15.9,17.2,17.1,17.5,18.9,20.7
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR51,Ankara,c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",12.7,13.8,14.9,16,17.1,18.2,19.3,20.4,21.1,23.7,23.1,23.7,25.5,25.8,26.8,27.4,28.6,28.8,29.4,31.4,32.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR52,"Konya, Karaman",c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,9.1,11,10.8,10.6,11.5,11.5,12.5,13.9,14.6,14.7,14.8,16.4,18.3
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR61,"Antalya, Isparta, Burdur",c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",12.1,11.9,11.7,11.5,11.3,11.1,10.9,10.7,10.5,10.5,13.4,14.8,14.9,15.9,16.4,18.2,20.4,20.6,21.4,22.8,24.4
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR62,"Adana, Mersin",c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",13.1,12.7,12.3,11.9,11.5,11.1,10.7,10.3,9.9,9.2,10.2,11.3,12.8,12.6,14.2,15.2,15.6,16.4,17.3,18.1,19.9
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR63,"Hatay, Kahramanmaras, Osmaniye",c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",13.9,12.9,11.9,10.9,9.9,8.9,7.9,6.9,6.3,6.5,7,8.4,9.8,9.1,9.4,11.3,12.8,12.1,12.3,15.3,18.3
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR71,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,8.8,9,9.6,10,12,12.8,12,13.2,12,14.1,15.1,15.7,17.8
299,Population - age group 25-64 - with educational attainment level 5-8 (%),25-64_T_5-8,NUTS,2,2016,TR72,"Kayseri, Sivas, Yozgat",c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values) | c-extrapolated value (estimation beyond known values),"1-ESPON Database (Database Portal 2020) : https://database.espon.eu | 2-Database Eurostat : https://ec.europa.eu/eurostat | 3-value estimated based on either ESPON Database (Database Portal 2020) or Database Eurostat : https://database.espon.eu, https://ec.europa.eu/eurostat",4.3,4.9,5.5,6.1,6.7,7.3,7.9,8.5,7.6,9.4,10.5,9.4,10.6,14.6,13.5,14.3,14.8,15,15.5,17,18.2
