"NUTS","Name","Country","Year","GDP_growth","GDP_capita","Labor_Prodx","Wage_EUR","Activity_rate","NEET_share","Life_exp","Fertility_rate","Pop_edu_1","Pop_edu_2","Pop_edu_3","inv_rate","GVA_agriculture","GVA_industry","GVA_construction","GVA_services","GVA_public","GFCF_share","Pop_growth","emp_rate","unemp_rate","Employment_rate","Unemployment_rate","Migration_rate","Candidates","CEE","Capital","Coastal","Island","Objective_1","Eurozone","Output_density","Employment_density","Population_density","Dist_BRUX"
"SE23","Västsverige","Sweden",2010,0.0480394149024957,33849.0944862188,79435.84,3241.89583333333,0.709,0.079,81.7,2.01,0.198,0.472,0.33,0.283478591161323,0.0145326985717865,0.25050791031413,0.0554464104745231,0.451131287434945,0.228383289152185,0.250119692011333,0.00755086221411269,0.647,0.087,0.477301484759988,0.0463420233525357,0.00429304389144862,0,0,0,1,0,0,0,1.84336313830018,0.02599301329082,0.0544582703401618,826.484631978496
"SE23","Västsverige","Sweden",2011,0.0311690767864431,34904.1395114113,85509.32,3411.80416666667,0.715,0.079,82,1.89,0.189,0.47,0.341,0.249850480188625,0.0141914428661798,0.245721433089884,0.0576456380470412,0.457710334119271,0.224732589568118,0.221390208108273,0.00694596456009781,0.662,0.074,0.486734109562894,0.0397128374795869,0.00427138342771097,0,0,0,1,0,0,0,1.9140220873673,0.0266908123053387,0.0548365355559488,826.484631978496
"SE23","Västsverige","Sweden",2012,-0.0270295860846859,33960.6950677757,87909.75,3768.82083333333,0.723,0.081,82,1.9,0.175,0.47,0.354,0.267971035409185,0.0134692563460652,0.226372598542334,0.0584606802071595,0.465527529683432,0.236169935221009,0.23772538243919,0.0065778032279273,0.667,0.077,0.486713870186458,0.0417183317302678,0.00412179224481497,0,0,0,1,0,0,0,1.87453661912488,0.0268652620589684,0.0551972394965371,826.484631978496
"SE23","Västsverige","Sweden",2013,0.0120661065833096,34370.4684341068,90344.63,3874.06333333333,0.726,0.078,82.1,1.88,0.175,0.46,0.365,0.257478438630233,0.0125544494307422,0.226633281319931,0.0578128297038193,0.467362597928334,0.235638185632742,0.228500067986803,0.00779479637556191,0.668,0.08,0.485040068072865,0.0432772819358116,0.00661755635977429,0,0,0,1,0,0,0,1.91194291451012,0.0269815618947215,0.0556274907389057,826.484631978496
"SE23","Västsverige","Sweden",2014,0.018119532961584,34993.2452698036,88556.87,3763.60333333333,0.732,0.079,82.4,1.88,0.168,0.444,0.388,0.278381228543453,0.0129766232227009,0.225692232477518,0.060792819826287,0.467504569091259,0.233036449024834,0.247511947799701,0.00996056958756959,0.676,0.076,0.488019206117473,0.0415049208172019,0.00797494800240749,0,0,0,1,0,0,0,1.9659755367363,0.0274176862787956,0.0561815722313924,826.484631978496
"SE23","Västsverige","Sweden",2015,0.0458579188672906,36597.9626722895,92136.18,3758.44166666667,0.726,0.07,82.5,1.82,0.164,0.444,0.392,0.265534127027567,0.0127162494319693,0.242796352893106,0.060908161693667,0.456901588449216,0.226678920429883,0.236090205141322,0.0107327999105729,0.678,0.066,0.491029369598165,0.0353807397697948,0.00816112317208045,0,0,0,1,0,0,0,2.07819912690303,0.0278828856218081,0.0567845578048134,826.484631978496
"SE23","Västsverige","Sweden",2016,0.0131593809439424,37079.5692048663,92772.22,3797.17333333333,0.726,0.068,82.4,1.85,0.155,0.444,0.4,0.278334065944982,0.0122793162622402,0.230763977361058,0.0637434220165943,0.459593363283491,0.233618679361957,0.246547392781092,0.0126735755540081,0.679,0.065,0.495502054816684,0.0347862667054979,0.0117095225382649,0,0,0,1,0,0,0,2.13223174912921,0.0284934597595119,0.0575042211884536,826.484631978496
"SE23","Västsverige","Sweden",2017,0.0196974883321302,37809.9435866396,93310.1,3803.77916666667,0.733,0.063,82.5,1.76,0.149,0.445,0.406,0.303357715948911,0.0127829213181931,0.230736457116596,0.0698937728587021,0.455964086705092,0.230623958792103,0.268959458082917,0.0131813658868071,0.689,0.06,0.504026724395193,0.0321878452707821,0.00948668121856695,0,0,0,1,0,0,0,2.20289069819633,0.0293657085276602,0.0582622053679745,826.484631978496
"SE23","Västsverige","Sweden",2018,-0.00507656654868972,37617.9988918198,88512.07,3718.97666666667,0.737,0.065,82.7,1.74,0.144,0.433,0.422,0.306768836221048,0.011493455408193,0.223627432153676,0.0694662115702684,0.463109316054537,0.232306062652155,0.271863186753463,0.0117398303875217,0.696,0.056,0.507549865911146,0.0304825866990367,0.00923010752263875,0,0,0,1,0,0,0,2.21743785218009,0.0299181327474875,0.0589461937769975,826.484631978496
"SE23","Västsverige","Sweden",2019,0.00407019592771202,37771.111517718,89096.31,3718.34,0.749,0.059,83.1,1.71,0.133,0.444,0.423,0.272390611523334,0.0112762039919989,0.220010154333637,0.0673305724964368,0.472088428341602,0.229294640836326,0.241912719410234,0.010881494258373,0.704,0.061,0.50403816051932,0.0332284595656977,0.00750738735503414,0,0,0,1,0,0,0,2.25069050586197,0.0300344325832406,0.0595876164461348,826.484631978496
"SE31","Norra Mellansverige","Sweden",2008,-0.00432455492713587,28943.8071190293,70175.38,2974.12416666667,0.683,0.104,80.7,1.89,0.236,0.529,0.235,0.252624904340221,0.0361561167595933,0.279575817207828,0.0605706789111184,0.352924456105827,0.27077730403411,0.223698425913377,0.00017819736995228,0.638,0.066,0.446020058782535,0.0335727055116202,0.00243250613580584,0,0,0,1,0,0,0,0.33347668787704,0.00513882957130869,0.0115215212188791,1031.2468366485
"SE31","Norra Mellansverige","Sweden",2009,-0.0713600946865138,26878.3743024271,63037.53,2746.6,0.673,0.128,80.6,1.94,0.214,0.533,0.253,0.236345895467108,0.0346110029783343,0.238036853693799,0.0644914098300357,0.375985327999918,0.286890731403291,0.208497827772069,0.00056479713965397,0.61,0.094,0.426387060121787,0.0469994827634242,0.00297259615209905,0,0,0,1,0,0,0,0.309854666096964,0.00491540219864309,0.011528028541108,1031.2468366485
"SE31","Norra Mellansverige","Sweden",2010,0.0829873574075614,29108.9395571969,75329.25,3184.19833333333,0.683,0.097,81.1,1.99,0.207,0.529,0.264,0.220505665198534,0.037021315939885,0.283163265306122,0.0622667518407693,0.347543959923343,0.270008909659416,0.194557232858324,0.0010114579409139,0.621,0.09,0.433216840760138,0.0459839104717465,0.00248071095966001,0,0,0,1,0,0,0,0.335908099628947,0.00499918746339269,0.011539688657119,1031.2468366485
"SE31","Norra Mellansverige","Sweden",2011,0.0137497701348451,29509.1807849774,80814.38,3547.51916666667,0.691,0.084,81.5,1.92,0.207,0.521,0.273,0.20800184657998,0.0375125028852812,0.275536662306686,0.0652996845425868,0.35418558128799,0.267473263060706,0.184308485253412,-0.0003025257267878,0.631,0.088,0.439400285186521,0.0451504976238491,-0.00027840789419531,0,0,0,1,0,0,0,0.340423740680086,0.00506900851735069,0.0115361976044211,1031.2468366485
"SE31","Norra Mellansverige","Sweden",2012,0.00543607346973278,29669.5948597562,84714.57,3662.20583333333,0.692,0.106,81.1,1.96,0.192,0.535,0.273,0.190322961128189,0.0362363712762899,0.266179386808796,0.0660887129471954,0.354029826540166,0.27747307428622,0.168841148387941,-0.00033166853482398,0.633,0.086,0.437124327361319,0.0444389551638792,0.00267360253411023,0,0,0,1,0,0,0,0.342160787526642,0.00504108009576749,0.0115323714106642,1031.2468366485
"SE31","Norra Mellansverige","Sweden",2013,-0.00932766522365944,29392.8468115828,85596.27,3753.98583333333,0.691,0.099,81.6,1.87,0.18,0.546,0.274,0.196988926668727,0.0323072167572777,0.256821281160791,0.0684364601705548,0.360408749568158,0.282022655781224,0.174818787960937,0.00224253256031347,0.63,0.088,0.43735441655471,0.0450644191643389,0.00511293892502634,0,0,0,1,0,0,0,0.339729375774734,0.00505504430655909,0.0115582331290502,1031.2468366485
"SE31","Norra Mellansverige","Sweden",2014,0.00171037655204328,29443.1196475671,83552.34,3657.87916666667,0.679,0.105,81.7,1.92,0.183,0.534,0.283,0.186213904020945,0.0336197401942424,0.253483051067443,0.069531229720058,0.360590811494347,0.282767750859406,0.165564879078125,0.00441703797492823,0.62,0.086,0.436633949191686,0.0431822555812163,0.00626924557351809,0,0,0,1,0,0,0,0.341813605073966,0.00506900851735069,0.0116092862837043,1031.2468366485
"SE31","Norra Mellansverige","Sweden",2015,0.0104156335870483,29749.7883934758,83652.02,3620.86416666667,0.675,0.088,81.2,1.91,0.177,0.517,0.306,0.20741173402102,0.0362504913359562,0.252464026860923,0.0730520136508741,0.353008812822124,0.285220981790263,0.184413030839479,0.00578209199384142,0.622,0.079,0.437711605456805,0.0391070204875342,0.00750208989352605,0,0,0,1,0,0,0,0.347370793483131,0.00511090114972549,0.0116764122449795,1031.2468366485
"SE31","Norra Mellansverige","Sweden",2016,0.0199340338819346,30342.8216832917,85693.55,3666.09166666667,0.677,0.09,81.8,1.92,0.17,0.504,0.326,0.207920827427641,0.0357233387005216,0.246139730164907,0.0732103521280128,0.355326904608047,0.289599674398512,0.184175655974371,0.00888937257748751,0.626,0.075,0.437411095305832,0.0373399715504979,0.0122000948316738,0,0,0,1,0,0,0,0.357444757526613,0.00515279378210028,0.0117802082237935,1031.2468366485
"SE31","Norra Mellansverige","Sweden",2017,0.00173128256659281,30395.3536814932,85791.04,3686.42916666667,0.691,0.084,82,1.89,0.169,0.498,0.333,0.220271541309874,0.0347276370031853,0.240726301324839,0.0779273908467571,0.35582890729623,0.290782770448641,0.195294723071295,0.00797415836889521,0.643,0.069,0.442182830840371,0.0350453413804336,0.00501336544646942,0,0,0,1,0,0,0,0.360918851219725,0.00525054325764148,0.0118741454697886,1031.2468366485
"SE31","Norra Mellansverige","Sweden",2018,0.00658179377987713,30595.4096312913,83422.09,3557.32416666667,0.698,0.078,82.2,1.89,0.166,0.495,0.339,0.222228517201819,0.0337485659249607,0.247057490474909,0.0776772941659703,0.35470872342535,0.28680792600881,0.196942310588944,0.00397964547756334,0.653,0.064,0.447458214782286,0.0323294416963118,0.00388187571672381,0,0,0,1,0,0,0,0.364740127365513,0.00533432852239108,0.0119214003591074,1031.2468366485
