"Country","NUTS","Name","Year","GDP_growth","Employment_abs","GDP_EUR","Migration_abs","Population_abs","Pop_growth","Labor_Productivity_abs","Wage_EUR","GDP_capita","Activity_rate","Pop_edu_1","Pop_edu_2","Pop_edu_3","NEET_share","Life_exp","Fertility_rate","Labor_force_abs","Employment_rate","Unemployment_rate","Prodx_A","Prodx_B-E","Prodx_F","Prodx_G-I","Prodx_J","Prodx_K","Prodx_L-M-N","Prodx_O-Q","Prodx_R-U","inv_rate","GFCF_share","GVA_A","GVA_B-E","GVA_F","GVA_G-I","GVA_J","GVA_K","GVA_L-M-N","GVA_O-Q","GVA_R-U"
"Austria","AT11","Burgenland",2018,0.00599975714530776,122100,8514900000,1845,293055,0.00254866408949403,73388.62,3376.53166666667,29055.6380201669,0.647,0.151,0.565,0.284,0.099,81.5,1.38,128000,0.416645339612018,0.0201327395881319,39864.8648648649,83693.1818181818,64444.4444444444,49941.8604651163,79473.6842105263,121724.137931034,141224.489795918,53954.2483660131,40000,0.277881853378294,0.261306650694665,0.0368427625827401,0.183964031472462,0.0941676033470713,0.214562258024229,0.0188584988135382,0.0440864243786687,0.17284875733733,0.206194579742725,0.0284750843012364
"Austria","AT11","Burgenland",2019,0.00548000629594987,123700,8587300000,2164,293936,0.00300626162324478,74557.72,3437.8875,29214.8630994502,0.642,0.151,0.542,0.307,NA,81.9,1.39,128900,0.420839910728866,0.0176909259158456,35753.4246575342,85988.7005649717,67024.7933884298,50635.838150289,77894.7368421053,120333.333333333,144100,55145.6310679612,39032.2580645161,0.286823586508129,0.275290254212616,0.0316670710992478,0.184663916525115,0.0983984469788886,0.212569764620238,0.0179568066003397,0.0438000485319097,0.174836204804659,0.20674593545256,0.029361805387042
"Austria","AT12","Niederösterreich",2009,-0.0331927435368034,666800,50435800000,5256,1604429,0.00324968484872739,67786.56,3101.555,31435.3579996373,0.66,0.162,0.662,0.176,0.092,80.1,1.42,704300,0.415599568444599,0.0233728011647758,20905.3497942387,84020.2702702703,63591.8367346939,51884.133611691,58837.2093023256,70333.3333333333,104382.02247191,48729.0502793296,37148.1481481481,0.271569382029446,0.216869763144433,0.0252253146957321,0.246989597040495,0.0773642525510837,0.246815800580977,0.0125630012165752,0.0314323311070834,0.161456910892072,0.17325024207364,0.0249025498423418
"Austria","AT12","Niederösterreich",2010,0.00330410559659562,667600,50705200000,5369,1607687,0.00203062896519572,69331.74,3171.25916666667,31539.2237419348,0.66,0.156,0.665,0.179,0.078,80.5,1.47,699300,0.415254959454172,0.0197177684462212,25073.3752620545,85368.6036426713,62271.8052738337,53259.067357513,59310.3448275862,68579.5454545455,109522.292993631,49649.0020646937,38051.4705882353,0.250224302238173,0.203509699202449,0.0290016731734523,0.238681830306263,0.0744440941826911,0.249254346613642,0.0125124275564393,0.0292684109701981,0.166783869637964,0.174931496884018,0.0250976017847183
"Austria","AT12","Niederösterreich",2011,0.0259626200364673,678200,52160100000,6835,1611966,0.00266158773442841,71529.52,3225.0425,32358.0646241918,0.667,0.167,0.661,0.172,0.093,80.8,1.48,715100,0.420728476903359,0.0228913016775788,29601.677148847,89476.8439108062,61414.3426294821,54256.7224759006,62000,76045.197740113,109439.393939394,50841.3132694938,37813.6200716846,0.268665001387732,0.222698959549541,0.0326579702100102,0.24130354334351,0.0713063188084004,0.247340179480063,0.0129059117402165,0.0311314645203072,0.167059857526136,0.171916921084282,0.024400962161162
"Austria","AT12","Niederösterreich",2012,-0.00282024713505822,683300,52160100000,6840,1616525,0.00282822342406726,72885.41,3311.66,32266.8068851394,0.667,0.167,0.661,0.172,0.072,80.6,1.49,720900,0.422696834258672,0.0232597701860472,27019.8675496689,91524.7018739353,62215.6862745098,54444.4444444444,66896.5517241379,72114.2857142857,114233.038348083,51794.8717948718,37727.2727272727,0.264915606101634,0.225076255605338,0.0276198212835093,0.242463218702049,0.0715994223305352,0.24435869663327,0.0131329542377471,0.0284772993952523,0.174767578301291,0.173210578572073,0.024347865330806
"Austria","AT12","Niederösterreich",2013,0.00071680677939516,686600,52375600000,9394,1622041,0.00341225777516587,73507.33,3372.00666666667,32289.9359510641,0.666,0.16,0.664,0.176,0.08,81,1.48,727500,0.423293862485597,0.0252151456097596,28232.6621923937,90618.1202370872,64735.8121330724,53709.2731829574,68651.6853932584,81744.1860465116,116700.434153401,52184.9865951743,38685.1211072664,0.282976074001601,0.242975736793469,0.0280619051854487,0.237970292626523,0.0735568798363426,0.238259361380414,0.0135862314328916,0.0312638975362448,0.179311571644579,0.173129947522903,0.0248599128346527
"Austria","AT12","Niederösterreich",2014,0.00873262997175324,693700,5.313e+10,13234,1631160,0.00562192940868942,75031.54,3436.7075,32571.9120135364,0.672,0.155,0.554,0.291,0.1,81.3,1.51,736200,0.425280168714289,0.0260550773682533,25531.453362256,93705.2810902896,64874.7591522158,56019.801980198,71612.9032258065,81860.4651162791,119444.444444444,52840.0796284008,39656.3573883162,0.265945992506137,0.23244871070958,0.0253456221198157,0.236896507170851,0.0725052758516732,0.243679745036393,0.0143417029157156,0.0303199965545458,0.180563331754167,0.171475946423188,0.0248503380851889
"Austria","AT12","Niederösterreich",2015,0.00552204044906617,698000,53884400000,19572,1645236,0.00862944162436548,77198.22,3487.2375,32751.7754291785,0.678,0.139,0.558,0.303,0.079,81,1.52,742000,0.424255243624623,0.0267438835522685,26267.2811059908,97031.3825275657,66269.2307692308,57400.4914004914,71648.3516483516,89285.7142857143,122628.650904033,53448.5006518905,39664.4295302013,0.268181534427867,0.239178686224584,0.0237218303264873,0.238050648188609,0.0717065151798905,0.243065526354121,0.0135672222569033,0.0312129346401149,0.183469629814595,0.170609900742868,0.0245957924964105
"Austria","AT12","Niederösterreich",2016,0.00316585238358442,704600,5.4531e+10,13599,1659724,0.00880603147511968,78868.61,3579.18333333333,32855.4627154876,0.679,0.147,0.551,0.302,0.083,81.4,1.59,748600,0.42452841556789,0.0265104318549349,30774.6478873239,98483.5720303286,66401.5151515152,57551.2195121951,73956.043956044,95750,126178.861788618,54670.0832799488,39769.7368421053,0.25712210475345,0.233701931011718,0.0264506496650795,0.235856670163829,0.0707368251150028,0.23803567105157,0.0135784036800904,0.0309095311112905,0.187878298765233,0.172181421999839,0.0243927043822129
"Austria","AT12","Niederösterreich",2017,0.0303033489273155,716300,56470800000,6896,1668212,0.0051141033087429,81261.94,3638.11583333333,33851.0932663235,0.691,0.142,0.538,0.32,0.077,81.6,1.57,757700,0.429381877123531,0.0248169896871621,30649.0384615385,103986.486486486,69298.8929889299,58938.8145315488,68333.3333333333,104683.544303797,125723.514211886,56194.9685534591,40544.8717948718,0.261186985918749,0.240106391267699,0.0245603220773217,0.237166027777243,0.0723518193901335,0.237512761735981,0.0126365264962533,0.0318609982085412,0.187448230693661,0.172114884518329,0.0243676921002446
"Austria","AT12","Niederösterreich",2018,0.0183479056881577,727200,57710100000,9624,1674106,0.00353312408734621,83156.41,3750.33,34472.189933015,0.683,0.135,0.546,0.319,0.069,81.5,1.52,759200,0.434381096537495,0.0191146797156214,33685.5670103093,104909.390444811,72382.6714801444,60810.5560791706,71326.5306122449,106967.741935484,125390.334572491,57435.1050679852,41624.2038216561,0.267086147867123,0.250077542752482,0.0241880262792634,0.235699083927084,0.0742111594337004,0.238808179883409,0.0129360599611363,0.0306838160451559,0.187267511797909,0.171981123345979,0.0241880262792634
"Austria","AT12","Niederösterreich",2019,0.0210563849989721,735900,5.9165e+10,9542,1680917,0.00406844011072178,85622.64,3841.54583333333,35198.0496360023,0.684,0.131,0.545,0.324,0.083,81.7,1.5,770200,0.437796750226216,0.0204055286489458,34447.4393530997,107512.11631664,74342.5605536332,62362.7906976744,73564.3564356436,113246.753246753,126750.902527076,59547.70755886,43416.9278996865,0.288674989788489,0.274740133524888,0.0226961942140688,0.236374291853878,0.0763110692784457,0.238114688593298,0.0131950487488679,0.0309719583015149,0.187057131186844,0.170683194515974,0.024596423307109
"Austria","AT13","Wien",2009,-0.0176977361945511,923500,84840500000,9038,1685065,0.00560191158444522,82634.32,3758.37583333333,50348.5028767436,0.638,0.194,0.546,0.26,0.134,79.4,1.37,996100,0.54805007521965,0.043084391403299,26363.6363636364,109146.981627297,67422.0374220374,65019.321597252,112027.833001988,102204.899777283,87045.5856895557,54106.1800082953,52446.0431654676,0.248790458963839,0.199409480142149,0.000426464316701225,0.122307024896693,0.0476904751400715,0.222687901648505,0.082866428434876,0.0674843017014456,0.221834973015103,0.191835414185086,0.0428817223276128
"Austria","AT13","Wien",2010,0.00760944029694649,934100,86062400000,11158,1696425,0.00674157970167323,83642.07,3761.5825,50731.6268034248,0.639,0.179,0.548,0.273,0.124,79.6,1.42,1003700,0.550628527639006,0.0410274547946417,30000,108487.282463186,65165.2892561983,67423.0769230769,109567.779960707,111286.031042129,87632.4689966178,54575.3758634701,52659.5744680851,0.242174368993406,0.195881128111696,0.000474063007283332,0.116418382152246,0.0453089310597463,0.226645214118458,0.080116648230883,0.0721006737440922,0.223326773067475,0.192943643964316,0.0426656706554999
"Austria","AT13","Wien",2011,0.0111970610137352,948200,87720900000,11977,1709970,0.00798443786197445,85159.09,3826.33833333333,51299.6719240688,0.637,0.183,0.55,0.266,0.116,80.1,1.42,1015800,0.554512652268753,0.0395328573015901,20000,104240.766073871,62808.764940239,69962.0893007582,109796.672828096,118977.777777778,90848.9525909592,54951.9230769231,54529.3072824156,0.252407353370295,0.207077218769985,0.000333486181166368,0.105881862520322,0.0438117470507316,0.230786332624675,0.0825378298386761,0.0743952089151972,0.228993844400906,0.190587352536579,0.0426584406741979
"Austria","AT13","Wien",2012,-0.0120848879483255,966700,87633600000,22301,1729165,0.0112253431346749,84805.7,3903.73166666667,50679.7211370806,0.643,0.179,0.545,0.275,0.118,80.1,1.4,1043000,0.559055960535866,0.0441253437352711,14166.6666666667,106801.112656467,64531.25,69780.9011988425,106145.454545455,107309.417040359,90791.974656811,55580.4801259347,54494.7735191638,0.250376970527759,0.208424622519216,0.000233036326250857,0.105263879369431,0.0452912954078136,0.23139136394791,0.0800274160383825,0.0656065798492118,0.235723098012337,0.193598355037697,0.0428786840301576
"Austria","AT13","Wien",2013,-0.0190672683560425,969500,87197100000,23141,1753996,0.0143601102266123,85732.53,3959.51,49713.3972939505,0.645,0.178,0.516,0.306,0.12,80.1,1.4,1050600,0.552737862572093,0.0462372776220698,21818.1818181818,113649.222065064,66568.0473372781,68984.6663903854,108336.314847943,111731.207289294,90897.3029045643,56184.8805327066,54679.3760831889,0.249814347244913,0.212185955725592,0.000324048445242564,0.1084887190635,0.0455693126122355,0.224754600812822,0.0817682243495403,0.066227400996449,0.23662287511983,0.193672954106639,0.0425988685308454
"Austria","AT13","Wien",2014,-0.0206641132996185,979500,86760700000,27345,1782042,0.0159897742070107,86523.5,4017.01083333333,48686.1140197594,0.638,0.172,0.437,0.391,0.129,80.5,1.41,1069000,0.549650344941365,0.0502232831773886,19166.6666666667,110417.867435159,66647.1734892787,69320.3093203093,110523.560209424,114416.47597254,93882.2922044399,56850.4240555127,55553.6332179931,0.248991575522728,0.216999171283772,0.000304180498062502,0.101345006810998,0.0452170922989433,0.225252271434806,0.0837554388795577,0.0661261952309788,0.24050097205507,0.195032600214249,0.0424662425773346
"Austria","AT13","Wien",2015,-0.0142861208716973,988700,87284400000,39484,1818782,0.0206167980328185,88282.02,4074.7225,47990.5783100998,0.645,0.171,0.436,0.393,0.128,80.4,1.42,1084000,0.543605555806028,0.0523977035180687,20833.3333333333,114400.584795322,66377.9527559055,69421.2218649518,114388.111888112,119466.357308585,97367.8809645972,57909.4339622641,56239.4603709949,0.247954268096859,0.22113917263566,0.000321151005202646,0.100520264628428,0.0433168475817329,0.221876806474404,0.0840516410816366,0.066144261031537,0.243779305029225,0.197135333033592,0.042841544094033
"Austria","AT13","Wien",2016,0.00852507077884373,1008200,89728400000,22583,1853904,0.0193107255295027,91194.53,4170.54083333333,48399.7013869111,0.657,0.169,0.432,0.399,0.134,80.9,1.45,1114000,0.543825354495163,0.0570687586843763,28333.3333333333,134785.185185185,66833.9768339768,72039.8406374502,117956.810631229,113071.593533487,99353.3834586466,58839.4160583942,56655.5183946488,0.248646407492317,0.227241319359311,0.000414613921272133,0.110945807521584,0.0422174528071801,0.220501438954197,0.0865933369103946,0.0597044046631872,0.241707721574557,0.196600165845568,0.0413150578020584
"Austria","AT13","Wien",2017,-0.0100447698106936,1027400,89990200000,17042,1878179,0.0130939897643028,90403.57,4216.22916666667,47913.5375275733,0.655,0.162,0.417,0.421,0.118,80.8,1.41,1124900,0.547019213823603,0.0519119849599,26153.8461538462,132163.388804841,67992.4953095685,68499.4092162269,119673.202614379,116247.086247086,100363.020329138,58744.6657183499,57147.5409836066,0.255637645468154,0.235314512024643,0.000410449562991936,0.105461393596987,0.0437490945965522,0.209957023516346,0.0884156646868511,0.0602032932541407,0.250313873195229,0.199418127384229,0.0420831522526438
"Austria","AT13","Wien",2018,0.0238554806444448,1044600,92870600000,5564,1893134,0.0079624998469262,93004.54,4320,49056.5379946692,0.668,0.166,0.411,0.423,0.124,80.6,1.36,1140600,0.551783444806337,0.0507095641407317,36666.6666666667,128925.8698941,71787.0036101083,72910.9988340459,124534.161490683,119002.320185615,101412.535079514,60669.5005313496,58117.8396072013,0.269951158825969,0.252340353136515,0.000506842372022301,0.0981661521448648,0.0458116389439248,0.216099156798599,0.0923835414458831,0.0590816937750541,0.249758097958808,0.197288393309681,0.0409044832511634
"Austria","AT13","Wien",2019,0.00158983921993598,1060400,93568900000,9915,1904341,0.00591981338880396,94097.62,4435.54583333333,49134.5300027674,0.667,0.169,0.402,0.429,0.115,81.1,1.35,1149800,0.55683304618238,0.0469453737539653,42500,117420.814479638,72031.523642732,74701.1183956807,125246.6367713,123172.413793103,103001.370488808,62804.3631245602,59015.873015873,0.273163620051587,0.260321538459894,0.000571941235841651,0.0873051474711226,0.0461253784905237,0.217225524279466,0.0939665806885724,0.0600874733654817,0.25285409891219,0.200168218010542,0.04169563754626
"Austria","AT21","Kärnten",2009,-0.0492375717290334,255700,17874900000,-479,558730,-0.00153505519229291,63190.73,3067.475,31992.0176113686,0.631,0.128,0.7,0.172,0.098,80.8,1.37,268100,0.457645016376425,0.0221931881230648,13715.8469945355,79134.6153846154,61088.0829015544,47239.8843930636,66052.6315789474,75529.4117647059,87880,49527.8246205734,36796.1165048544,0.223919988887345,0.180364645396618,0.0174329768023337,0.22864286706487,0.081886373107376,0.227045422975413,0.0174329768023337,0.0445895263231004,0.152590637588554,0.203986664814558,0.0263231004306154
"Austria","AT21","Kärnten",2010,0.0224044020195751,256200,18230500000,-401,557358,-0.00245556887942298,64723.11,3116.465,32708.7796353511,0.63,0.129,0.705,0.166,0.082,81,1.43,267700,0.459668651028603,0.02063305810628,15537.6344086022,84708.7378640777,60972.972972973,48282.8282828283,64102.5641025641,77857.1428571429,87651.5151515152,49309.7643097643,35619.0476190476,0.22884797617436,0.18545843504018,0.0195613916339515,0.236225802084743,0.0763503452010288,0.226478949505889,0.0169216190605117,0.0442669554622986,0.156626506024096,0.198253688912955,0.0253147421145255
"Austria","AT21","Kärnten",2011,0.0397784739752556,258300,18923100000,203,556400,-0.00171882344920141,67937.55,3149.425,34009.8849748382,0.63,0.122,0.714,0.163,0.082,81.4,1.4,269700,0.464234363767074,0.0204888569374551,17944.4444444444,90710.9004739337,60904.2553191489,50660.9195402299,71794.8717948718,84166.6666666667,89816.1764705882,50386.5546218487,36355.1401869159,0.25383631713555,0.209796492118099,0.0206521739130435,0.244757033248082,0.0732097186700767,0.225447570332481,0.0179028132992327,0.0452046035805627,0.156202046035806,0.191687979539642,0.0248721227621483
"Austria","AT21","Kärnten",2012,-0.00576655265953141,258300,1.8792e+10,602,555750,-0.00116822429906542,68803.21,3232.49583333333,33813.7651821862,0.638,0.12,0.708,0.172,0.099,81.2,1.41,271800,0.464777327935223,0.0242914979757085,20000,91044.0835266821,64285.7142857143,49540.2298850575,71944.4444444444,77529.4117647059,90842.4908424908,51966.3865546219,36272.7272727273,0.257809535854306,0.216954022988506,0.0213734665486278,0.248134564310105,0.0768306563804224,0.218034652839256,0.016377893006197,0.041671936259011,0.156823068167447,0.195522954344252,0.0252308081446819
"Austria","AT21","Kärnten",2013,-0.00584715008122563,257400,18679700000,1565,555678,-0.00012955465587044,69572.07,3342.89,33616.0510223547,0.64,0.132,0.695,0.173,0.098,81.7,1.41,272200,0.463217906773347,0.0266341298377838,18934.9112426035,94797.1360381862,64972.6775956284,49928.3667621776,67567.5675675676,74146.3414634146,94181.8181818182,52019.8675496689,37222.2222222222,0.252867080278248,0.216009893092501,0.0200538948423889,0.248918969731152,0.0745127530237513,0.218399448517892,0.0156671053456163,0.0381024002005389,0.162311211380585,0.196904179983706,0.0251927053957511
"Austria","AT21","Kärnten",2014,0.00405500032964551,258900,1.8792e+10,2798,556761,0.0019489704469135,71146.47,3408.39833333333,33752.3641203317,0.64,0.116,0.596,0.288,0.094,81.8,1.43,275200,0.465011019090777,0.0292764759025866,17657.1428571429,99057.9710144928,65500,51326.6761768902,73783.7837837838,78888.8888888889,95622.7758007117,52826.7973856209,37636.3636363636,0.251734209565535,0.22014687100894,0.0188024826579043,0.249543629061701,0.0717415115005476,0.218936351466472,0.0166119021540708,0.0388828039430449,0.163502494827796,0.196726299135938,0.0251916757940854
"Austria","AT21","Kärnten",2015,-0.00807985708208658,257700,18717200000,4221,559062,0.0041328325798682,72631.66,3477.93,33479.6498420569,0.641,0.117,0.6,0.283,0.099,81.4,1.43,274200,0.46095066379042,0.0295137211972912,18719.512195122,98987.9518072289,65000,51473.5336194564,75833.3333333333,89066.6666666667,100430.107526882,53935.4838709677,38807.3394495413,0.261367040076679,0.233101104866112,0.0183909423111484,0.246091175942012,0.0700892589708261,0.215539447672677,0.0163541604265261,0.0400167734978734,0.167854789432696,0.200323488887558,0.0253399628586833
"Austria","AT21","Kärnten",2016,0.00192183773399374,258900,18810800000,1684,560780,0.00307300442526947,73750.17,3539.49166666667,33543.9922964442,0.646,0.106,0.6,0.294,0.091,81.8,1.5,273700,0.461678376546952,0.0263918114055423,18456.7901234568,103725.961538462,68932.5842696629,52039.6600566572,72702.7027027027,86164.3835616438,99787.9858657244,53862.1794871795,39541.2844036697,0.253787433940106,0.229761626299785,0.0175572519083969,0.253376394597769,0.0720493247210804,0.215736934820904,0.0157956547269524,0.0369348209042866,0.165825014679977,0.197357604227833,0.0253082795067528
"Austria","AT21","Kärnten",2017,0.0344420514932415,261300,19465900000,1014,560988,0.00037091194407789,76196.71,3596.64833333333,34699.3162064073,0.647,0.116,0.586,0.297,0.087,81.9,1.51,274400,0.465785364392821,0.0233516581459853,22802.5477707006,107875.894988067,72722.2222222222,53323.8636363636,71842.1052631579,96000,97913.9072847682,54928.9099526066,39727.2727272727,0.263839612547164,0.240677286947945,0.0201610632426649,0.254547502393422,0.073717407219688,0.211409584952413,0.0153742186180098,0.0378442304443318,0.166525877118883,0.195810103057949,0.0246100129526384
"Austria","AT21","Kärnten",2018,0.0318523526182813,264500,20083500000,1534,560920,-0.00012121471404022,78875.35,3710.51833333333,35804.571061827,0.654,0.111,0.583,0.306,0.08,81.6,1.44,275800,0.471546744633816,0.020145475290594,21986.301369863,118568.019093079,73351.3513513513,54452.2471910112,70256.4102564103,97042.2535211268,98285.7142857143,55685.6702619415,40545.4545454545,0.270357257804957,0.250952274254985,0.017219182491149,0.266495011264886,0.0727926188177234,0.207971247720202,0.0146979937774917,0.0369595536959554,0.166076601223045,0.193863319386332,0.0239244716232164
"Austria","AT21","Kärnten",2019,0.00896852469403531,266400,20270700000,1900,561116,0.00034942594309348,80488.93,3831.36333333333,36125.6852415543,0.655,0.111,0.581,0.308,0.09,82.2,1.4,276700,0.474768140634022,0.0183562757076968,19729.7297297297,120354.609929078,73280.4232804233,55308.1232492997,69512.1951219512,106323.529411765,100931.677018634,57257.3189522342,42727.2727272727,0.277215321991441,0.262053111140711,0.0152384928504331,0.265682079114915,0.0722784678008559,0.206084959816303,0.0148731865149776,0.0377309257906273,0.169606512890095,0.193925477507567,0.0245277110948753
"Austria","AT22","Steiermark",2009,-0.0607806297923114,575900,40223600000,2155,1204922,0.00054971517778552,63613.84,3045.07,33382.7417874352,0.652,0.167,0.667,0.166,0.086,80.6,1.32,606000,0.477956249450172,0.0249808701310126,14837.3101952278,77936.2267493357,61963.3507853403,44643.3666191155,55913.9784946237,82532.4675324675,92246.9982847341,49453.717754173,36085.1063829787,0.247020983305253,0.200479320597858,0.0209526726910706,0.26953591667943,0.0725072752335733,0.191729208148262,0.0159289324551999,0.0389339868279982,0.164741920661663,0.199663041813448,0.0259764129269413
"Austria","AT22","Steiermark",2010,0.0209691043276011,581600,4.1098e+10,3018,1205830,0.00075357575013154,64608.3,3088.83416666667,34082.7479827173,0.653,0.164,0.68,0.155,0.091,81,1.36,608700,0.482323378917426,0.0224741464385527,17611.6071428571,81002.7100271003,61071.4285714286,45722.4199288256,56170.2127659574,82244.8979591837,89394.9044585987,49453.4711964549,36313.5593220339,0.248812688551032,0.202686262105212,0.0235670121568745,0.267839541204934,0.0715075121718092,0.191881477941396,0.0157710803787449,0.0361121897308761,0.167687206905822,0.200005973894083,0.0255981361450461
"Austria","AT22","Steiermark",2011,0.0346029340891474,592500,42584500000,3562,1207656,0.00151430964563827,66610.6,3160.13,35262.1110647403,0.655,0.15,0.682,0.168,0.063,81.4,1.33,614500,0.490619845386435,0.018217108183125,20977.2727272727,86408.8888888889,61553.8847117795,46158.1525542337,59285.7142857143,86180.5555555556,88569.3215339233,49198.8346686089,37219.9170124481,0.257540867093106,0.212729983914335,0.0262402274342573,0.27636105188344,0.0698223169864961,0.187519545131485,0.0165174129353234,0.0352807391613362,0.170717839374556,0.192039800995025,0.025501066098081
"Austria","AT22","Steiermark",2012,0.0217706228642681,594300,43590100000,3916,1209835,0.00180432176050133,68914.69,3249.3925,36029.7891861287,0.652,0.147,0.674,0.179,0.069,81.5,1.36,618300,0.491224009885646,0.0198374158459625,22725.0608272506,89624.1258741259,62150,47870.1117318436,63500,86506.8493150685,91083.4553440703,49703.9711191336,37530.8641975309,0.250768302052464,0.209657697504709,0.0256283613214795,0.281335747996927,0.0682142465152014,0.18809680605861,0.0174239929755241,0.0346559104379322,0.170700252442103,0.188892547470091,0.0250246954231149
"Austria","AT22","Steiermark",2013,-0.0117025811724539,593800,43196600000,5720,1213110,0.00270698070398029,69557.98,3309.21916666667,35608.1476535516,0.657,0.159,0.666,0.175,0.084,81.8,1.35,622300,0.489485702038562,0.0234933353117195,21268.6567164179,87127.6595744681,64860.0508905852,48443.82414515,70495.0495049505,92887.323943662,94366.1971830986,50325.6150506512,38373.9837398374,0.262145418976198,0.223350911877324,0.0232311705249429,0.267036191718292,0.0692587762199761,0.18862080208673,0.0193457232909466,0.0358384958156722,0.182045429844582,0.188974024562548,0.0256493859363113
"Austria","AT22","Steiermark",2014,0.00572720909305196,597700,43633800000,7775,1218410,0.00436893604042502,71458.21,3388.83416666667,35812.0829605798,0.655,0.146,0.596,0.257,0.077,82,1.36,628000,0.490557365747162,0.0248684761287251,20314.0096618357,90840.7079646018,67376.2376237624,49609.211444522,74528.3018867925,92642.8571428571,97169.014084507,51828.6537077034,39320,0.25366084081247,0.221525514623984,0.0220700152207002,0.269380150107595,0.0714323203694956,0.186558547210413,0.0207316433107647,0.0340366346507112,0.181047604051855,0.188920379992652,0.0257964624993439
"Austria","AT22","Steiermark",2015,-0.00484001803905819,600200,43721300000,12120,1226791,0.0068786369120411,72844.5,3463.50166666667,35638.7518330343,0.657,0.131,0.603,0.267,0.077,81.3,1.44,629200,0.489243889138411,0.0236389083389102,21902.3136246787,91644.6789797713,67939.6984924623,49757.2815533981,70450.4504504504,100652.173913043,100069.93006993,52866.1971830986,40199.203187251,0.256815325827713,0.229041679913452,0.0218500756546047,0.267227451080963,0.069345780011797,0.184007385941066,0.0200548816454235,0.0356217782678942,0.183494473367015,0.192521734670325,0.0258764393609109
"Austria","AT22","Steiermark",2016,0.019462131107902,606900,4.4858e+10,6383,1234657,0.00641185010323682,75041.8,3540.67166666667,36332.3578937308,0.665,0.14,0.586,0.274,0.067,82.1,1.44,638800,0.491553524582131,0.025837135333943,21196.8085106383,97772.9257641921,69330.0248138958,51072.9023383769,68500,103088.235294118,101195.652173913,53551.724137931,38840,0.270334810438208,0.24479468545187,0.0196208764155588,0.275603151157065,0.0687838503200394,0.182816346627277,0.0202363367799114,0.0345150172328902,0.183357951747907,0.191161989167898,0.0239044805514525
"Austria","AT22","Steiermark",2017,0.0277757021810213,618300,46257100000,4364,1238758,0.00332157028227273,76823.4,3608.67166666667,37341.5146461214,0.668,0.143,0.579,0.278,0.072,81.8,1.46,646500,0.499128966271055,0.0227647369381267,25609.756097561,98272.650296359,71328.5024154589,51860.9406952965,70081.3008130081,110676.691729323,103725.490196078,53882.1138211382,40711.4624505929,0.275783112621863,0.252566633014175,0.0223072020395156,0.273965488751977,0.0697070556853858,0.179590680546703,0.0203479451408068,0.0347473030710762,0.18730968061752,0.187734579703987,0.0243136699478318
"Austria","AT22","Steiermark",2018,0.00900054688642871,631300,46781800000,4386,1241634,0.00232168026361888,77260.18,3720.02166666667,37677.608699504,0.673,0.133,0.58,0.287,0.066,82.2,1.42,656700,0.508442906685867,0.0204569140342484,27179.4871794872,96038.4923817161,72558.6854460094,52223.7196765499,73809.5238095238,111037.037037037,102920.918367347,54784.0531561462,41556.420233463,0.274786040428607,0.255996990282546,0.0218892687515774,0.274786040428607,0.0709221485441571,0.177821627698873,0.0213385953238648,0.0343941445058853,0.185140995342221,0.189179267145447,0.0245049675332125
"Austria","AT22","Steiermark",2019,0.0226860970479887,637700,47962200000,5064,1244725,0.0024894614677111,79844.25,3827.1825,38532.3665869971,0.678,0.126,0.573,0.301,0.073,82.2,1.41,658200,0.512321998835084,0.0164695012954669,25538.9221556886,99739.5422257301,74783.5990888383,53386.7735470942,71642.8571428571,118358.208955224,106059.850374065,56626.746506986,43409.9616858238,0.285328117445387,0.270692336881961,0.0187464287284075,0.277724056085447,0.0721506746956178,0.175640631181047,0.0220429871214452,0.0348556107423849,0.186936837941189,0.187046723220957,0.0249000043954112
"Austria","AT31","Oberösterreich",2009,-0.0671365852626431,707300,53137700000,-415,1408938,0.001241480367626,67941.51,3152.90666666667,37714.7184617066,0.687,0.216,0.62,0.164,0.081,80.8,1.51,738300,0.50200931481726,0.0220023876139333,16941.1764705882,80438.1290704559,66418.7866927593,47487.8934624697,65132.7433628319,88315.2173913044,95759.1623036649,45120.8053691275,35795.9183673469,0.249013334578828,0.200667322823532,0.0168141799584316,0.317274234604516,0.079260176081829,0.183204502463744,0.0171878284019523,0.0379486700450713,0.170850750799841,0.157002405361855,0.0204806053104785
"Austria","AT31","Oberösterreich",2010,0.0281126439776177,710200,54662600000,-356,1409739,0.00056851330576647,69828.78,3176.95666666667,38774.9789145367,0.688,0.201,0.625,0.173,0.08,81,1.55,739000,0.503781196377486,0.0204293135112244,18947.3684210526,86450.6539833532,63720,49066.6666666667,65546.218487395,82362.6373626374,97273.9018087855,44816.9934640523,36938.7755102041,0.230394930406246,0.186233366140652,0.0179246350571461,0.329093583795406,0.072105918298065,0.183229602806382,0.0176530496774924,0.0339255403417449,0.170397193617744,0.155188412357135,0.0204820640488854
