"NUTS","Name","Country","Year","GDP_growth","Employment_abs","Labor_Productivity_abs","Wage_EUR","Activity_rate","NEET_share","Life_exp","Fertility_rate","Pop_edu_1","Pop_edu_2","Pop_edu_3","inv_rate","GVA_primary","GVA_services","GVA_public","GFCF_share","GDP_EUR","GDP_capita","Population_abs","Pop_growth","emp_rate","unemp_rate","Migration_rate"
"PL61","Kujawsko-Pomorskie","Poland",2010,0.0212902689346584,809900,20040.51,819.098333333333,0.581,0.177,75.7,1.39,0.143,0.686,0.171,0.242486276544283,0.402905236295824,0.411233954248137,0.185853798750692,0.234365097769499,14758170192.2262,7113.01906160425,2074811,0.00174101549581041,0.485,0.106,-0.000724403331194986
"PL61","Kujawsko-Pomorskie","Poland",2011,0.0394779584248287,809700,20751.65,840.5175,0.58,0.158,76.6,1.3,0.133,0.678,0.19,0.242594563809808,0.415477344687544,0.399273185846108,0.185249469466348,0.233246053121419,15340452505.4809,7393.82653239327,2074765,-2.2170694101776e-05,0.483,0.11,-0.000982761903155297
"PL61","Kujawsko-Pomorskie","Poland",2012,0.00493876209985348,834600,20433.93,854.755833333333,0.604,0.166,76.6,1.29,0.125,0.673,0.201,0.205557433216035,0.412559560494907,0.404063699079505,0.183383367462574,0.201323759645279,15407024016.7638,7430.34288264435,2073528,-0.00059621210112952,0.496,0.119,-0.000998780821864957
"PL61","Kujawsko-Pomorskie","Poland",2013,0.0111771919045088,823000,21069.33,858.375833333333,0.603,0.187,76.9,1.28,0.117,0.676,0.207,0.198030178755094,0.412601387858194,0.399399809918109,0.187992292569881,0.195548352018354,15556766235.0561,7513.39325095996,2070538,-0.00144198679738108,0.489,0.124,-0.00174157634392607
"PL61","Kujawsko-Pomorskie","Poland",2014,0.0316457744825109,827200,21781.58,868.2475,0.599,0.182,77.5,1.31,0.109,0.689,0.202,0.227958782013514,0.420973787466623,0.390724699452182,0.188295245139211,0.2269845072657,16022679449.848,7751.16039937826,2067133,-0.00164450012508826,0.494,0.107,-0.00124520289695922
"PL61","Kujawsko-Pomorskie","Poland",2015,0.0400315742808002,851600,22363.47,884.12,0.595,0.155,77.6,1.27,0.107,0.681,0.212,0.262451018692806,0.425749665565697,0.393134922044252,0.181109493198849,0.266488402399645,16638247518.7442,8061.45155266837,2063927,-0.00155094036039287,0.507,0.079,-0.00121467474382573
"PL61","Kujawsko-Pomorskie","Poland",2016,0.0223088880954441,847500,22178.53,896.159166666667,0.599,0.157,77.8,1.34,0.099,0.669,0.232,0.180633147113594,0.421947412509868,0.397268777157045,0.180789836861866,0.176439379459708,16987704270.8851,8241.29357324369,2061291,-0.00127717695441748,0.51,0.074,-0.000361909114239571
"PL61","Kujawsko-Pomorskie","Poland",2017,0.0436625569778033,861100,23739.4,962.51,0.595,0.149,77.7,1.43,0.092,0.661,0.247,0.177698270721527,0.408066250926499,0.41183912081543,0.180083482409064,0.179946320598447,17719728802.4322,8601.12952345625,2060163,-0.00054722986710755,0.518,0.055,-0.000230564280593332
"PL61","Kujawsko-Pomorskie","Poland",2018,0.0595396508827015,869100,25250.77,1031.35333333333,0.597,0.153,77.2,1.39,0.094,0.653,0.253,0.196428757244982,0.406270486259248,0.408211152849606,0.185528766610129,0.201340437162118,18751325134.7521,9113.23777247973,2057592,-0.00124795950611675,0.527,0.043,-0.000754279760030171
"PL61","Kujawsko-Pomorskie","Poland",2019,0.0261449093881801,866500,26424.49,1098.47416666667,0.599,0.137,77.5,1.39,0.099,0.654,0.247,0.190588352216259,0.404790300139137,0.410132180481018,0.185097396143908,0.199754675908409,19200551789.6292,9351.50254827415,2053205,-0.00213210393508528,0.529,0.039,-0.000829434956567902
"PL62","Warminsko-Mazurskie","Poland",2009,0.0262156616738575,486800,17936.44,723.874166666667,0.563,0.153,75.3,1.48,0.182,0.622,0.197,0.239568011148099,0.387989987355165,0.394067249877423,0.217955665660241,0.212643875622745,8731500000,6115.41653680351,1427785,0.00082082469399571,0.48,0.085,-0.00231547466880518
"PL62","Warminsko-Mazurskie","Poland",2010,0.0246445420363357,538000,18376.6,726.2375,0.568,0.173,76.1,1.4,0.18,0.623,0.197,0.245358807619267,0.405547562870461,0.382309949933821,0.212142487195718,0.23814929814575,8951527535.87086,6266.12817671447,1428558,0.00054139803962081,0.479,0.097,-0.00189351779906731
"PL62","Warminsko-Mazurskie","Poland",2011,0.040713003291363,527300,19511.09,767.906666666667,0.554,0.183,76.5,1.31,0.183,0.623,0.194,0.27361311039752,0.417140958919278,0.37268298084376,0.210142841324327,0.265367131374679,9311627959.34635,6521.24107379714,1427892,-0.00046620438232119,0.467,0.096,-0.00228868850025072
"PL62","Warminsko-Mazurskie","Poland",2012,0.00095476435826781,515700,20229.71,797.03,0.551,0.206,76.5,1.28,0.177,0.634,0.189,0.256109979633401,0.411491961693461,0.379934566884777,0.208584304718984,0.253886861708976,9311627959.34635,6527.46732234608,1426530,-0.00095385365279727,0.458,0.11,-0.00152818377461392
"PL62","Warminsko-Mazurskie","Poland",2013,0.00314754285028247,521600,20146.63,792.943333333333,0.561,0.207,76.3,1.27,0.17,0.623,0.207,0.216013577382487,0.403690813783621,0.379790753630661,0.21649694938558,0.215734728483036,9321633165.60382,6548.01280544698,1423582,-0.00206655310438617,0.461,0.114,-0.00304443298664917
"PL62","Warminsko-Mazurskie","Poland",2014,0.049921275925309,519000,21281.54,842.339166666667,0.557,0.201,77.4,1.32,0.164,0.617,0.219,0.225059048475987,0.413247308309731,0.370916452797006,0.215815789204609,0.225483537937546,9761688237.34555,6874.89795947016,1419903,-0.00258432601704714,0.462,0.098,-0.00252341181052509
"PL62","Warminsko-Mazurskie","Poland",2015,0.0269512245850261,531400,21633.48,851.575833333333,0.564,0.203,77.1,1.27,0.158,0.616,0.226,0.259955481030408,0.418223359711313,0.373704390119534,0.208072250169152,0.265054246714128,10001726185.7314,7060.18487837497,1416638,-0.0022994528499482,0.472,0.095,-0.00216710267548943
"PL62","Warminsko-Mazurskie","Poland",2016,0.0218551198366499,540400,21072.06,852.6125,0.579,0.21,77.1,1.32,0.16,0.608,0.231,0.228903677618948,0.424632188367304,0.367214778119311,0.208182876242204,0.225778992121454,10191825104.6234,7214.48606496076,1412689,-0.00278758581938364,0.489,0.088,-0.00244781406240156
"PL62","Warminsko-Mazurskie","Poland",2017,0.0425650100561235,550100,22331.72,892.490833333333,0.586,0.2,77.1,1.45,0.148,0.618,0.234,0.215970844075153,0.413700688094664,0.377181593931413,0.209126991486915,0.21966890704448,10601864557.5927,7521.57073686558,1409528,-0.00223757670655042,0.502,0.072,-0.00165729237021187
"PL62","Warminsko-Mazurskie","Poland",2018,0.0381274355437278,548800,23422.01,922.604166666667,0.579,0.173,76.9,1.39,0.135,0.629,0.236,0.255964753326582,0.398665813924568,0.385936861553767,0.215361793600881,0.262395673421192,10981888391.7896,7808.34894032301,1406429,-0.00219860832846173,0.503,0.056,-0.00191122338916504
"PL62","Warminsko-Mazurskie","Poland",2019,0.0344169842823364,552000,24531.01,1002.67166666667,0.573,0.174,77.2,1.35,0.143,0.615,0.242,0.226773545747103,0.394141816440221,0.390520363321654,0.215337820238125,0.23837706662154,11321978402.7501,8077.08876307311,1401740,-0.0033339756219475,0.511,0.033,-0.00243982478919058
"PL63","Pomorskie","Poland",2009,0.049579049672186,872500,20838.03,791.219166666667,0.563,0.134,76.5,1.54,0.131,0.659,0.211,0.33778039410088,0.347546164332631,0.47138431032346,0.181088115008056,0.299820693903593,18181200000,8163.12236332387,2227236,0.00542519968689312,0.49,0.064,-0.000318331779838329
"PL63","Pomorskie","Poland",2010,0.0171902021637797,893700,22776.29,882.695,0.593,0.147,77.2,1.5,0.12,0.653,0.227,0.239802107499231,0.374872124549291,0.447460659082651,0.177667216368058,0.230605485474604,18601899218.3619,8303.44808703708,2240262,0.00584850460391265,0.503,0.093,0.00135787689118505
"PL63","Pomorskie","Poland",2011,0.0505233408306776,888100,24120.35,916.041666666667,0.585,0.151,77.7,1.39,0.122,0.639,0.239,0.237704482120445,0.385277287327958,0.439160586270714,0.175551490140186,0.227805955172015,19620645986.2955,8722.96602480829,2249309,0.00403836694100958,0.499,0.085,0.000779350458296303
"PL63","Pomorskie","Poland",2012,0.0250437889485815,896700,24954.62,940.76,0.597,0.162,77.3,1.4,0.115,0.626,0.259,0.245988494542736,0.388670306525988,0.447071361108726,0.164263383048896,0.241416721272754,20174244660.1178,8941.42214493924,2256268,0.00309383904123444,0.502,0.095,0.000823483735088208
"PL63","Pomorskie","Poland",2013,-0.00041194652954188,900800,24715.14,964.6225,0.599,0.159,77.9,1.38,0.113,0.62,0.267,0.224464341847754,0.367720575559995,0.45632091830009,0.175958506139915,0.21896761818971,20218514667.152,8937.73875711746,2262151,0.0026074030212723,0.502,0.1,0.000653360452065313
"PL63","Pomorskie","Poland",2014,0.0312015125812195,906200,25528.51,1017.19833333333,0.602,0.156,78.2,1.43,0.112,0.623,0.265,0.239894749174982,0.375529671359669,0.445895413094843,0.178584679072855,0.235068021620063,20905012796.4347,9216.60972539531,2268189,0.00266914100782839,0.509,0.086,0.000995507869935001
"PL63","Pomorskie","Poland",2015,0.0564733304989638,962500,25726.09,1005.04,0.623,0.14,78,1.44,0.101,0.618,0.281,0.247995702312283,0.39257829394545,0.438864936968764,0.168556769085785,0.245981081121101,22145199033.8972,9737.10237249753,2274311,0.00269906961016035,0.537,0.066,0.000852565897979652
"PL63","Pomorskie","Poland",2016,0.0387453589612972,966900,25616.7,1029.98583333333,0.628,0.137,78.3,1.54,0.089,0.605,0.306,0.22664617804974,0.396916646086583,0.437002076301805,0.166081277611613,0.214767118754066,23075226919.0471,10114.3698991628,2281430,0.00313017876622854,0.545,0.057,0.00176249106919783
"PL63","Pomorskie","Poland",2017,0.0438976300640394,994000,27300.09,1108.47833333333,0.631,0.126,78.4,1.66,0.082,0.589,0.328,0.229474267530363,0.379108400048698,0.455090448822633,0.165805349263857,0.226035228081473,24182513701.0492,10558.3667673271,2290365,0.00391640330845128,0.558,0.042,0.00143863532668374
"PL63","Pomorskie","Poland",2018,0.0605575042317124,998900,29432.2,1221.90083333333,0.623,0.121,78.2,1.62,0.082,0.59,0.328,0.228064111476607,0.366493325928486,0.463111045520391,0.170383977567974,0.228011342148634,25754859142.8051,11197.7551075195,2300002,0.00420762629537213,0.56,0.03,0.00262956293081484
"PL63","Pomorskie","Poland",2019,0.0441965489876128,1011900,31173.36,1299.94916666667,0.64,0.107,78.5,1.62,0.068,0.587,0.345,0.196856187532237,0.365506072290373,0.466998265059893,0.167499269593822,0.202008831259854,27017135666.606,11692.6572396803,2310607,0.00461086555576908,0.578,0.028,0.00323161835829286
"PL71","Lódzkie","Poland",2009,0.0211098585291513,1083200,17894.55,717.009166666667,0.597,0.117,74.1,NA,0.146,0.652,0.202,0.239491549066561,0.405755236788878,0.412886801664613,0.18138121033176,0.212578804544094,19383400000,7637.7338744219,2537847,-0.00287055434388424,0.507,0.076,-0.00355064745825891
"PL71","Lódzkie","Poland",2010,0.0386595954417152,1079700,20610.73,830.41,0.615,0.134,74.8,NA,0.138,0.649,0.213,0.224276079297632,0.417493748945374,0.407497174881243,0.174993736162031,0.218477799081852,20075724025.1984,7933.00557609854,2530658,-0.00283271607784078,0.511,0.093,-0.000591545756083991
"PL71","Lódzkie","Poland",2011,0.0456382544828148,1089200,21218.12,837.418333333333,0.625,0.145,75.1,NA,0.131,0.65,0.219,0.25077637455266,0.426542643912731,0.401052911774275,0.172409373675234,0.243073079516996,20929508154.9509,8295.05410339411,2523131,-0.00297432525453854,0.516,0.093,-0.000575871803723231
"PL71","Lódzkie","Poland",2012,0.0255873050453009,1059000,22436.38,875.075,0.62,0.154,75.2,NA,0.119,0.647,0.235,0.257786635716732,0.417695688572625,0.414998668138057,0.167338939837893,0.253354228440195,21390998813.6602,8507.30218310493,2514428,-0.0034492858278068,0.503,0.111,-0.000322538565431184
"PL71","Lódzkie","Poland",2013,0.00286388021530826,1070200,22233.55,877.813333333333,0.625,0.143,75.4,1.25,0.112,0.653,0.235,0.239993927807322,0.41186070010484,0.413260150761159,0.174893380835591,0.236756638089829,21367933084.4381,8531.66607751277,2504544,-0.00393091390964466,0.512,0.111,0.000206424802279377
"PL71","Lódzkie","Poland",2014,0.0474605164167038,1108900,22501.57,890.54,0.636,0.134,76.3,1.28,0.106,0.64,0.254,0.229615783256315,0.42166079033959,0.40680175429862,0.171519351144865,0.227589585254632,22291002438.9912,8936.5833554464,2494354,-0.00406860490372699,0.531,0.089,-0.000799405377103651
"PL71","Lódzkie","Poland",2015,0.0392583044165095,1099900,23830.47,930.749166666667,0.625,0.13,75.9,1.27,0.099,0.633,0.268,0.235912676225948,0.426473244621829,0.408973223117748,0.164544930627833,0.237710978333295,23075501343.9432,9287.41846525803,2484598,-0.0039112331288983,0.529,0.077,-0.000596474761711955
"PL71","Lódzkie","Poland",2016,0.019740645407357,1107800,23246.04,934.075,0.621,0.109,76.5,1.34,0.094,0.634,0.273,0.199913784761017,0.422859354793303,0.413278906298111,0.163861738908585,0.193851674863652,23444729085.7644,9470.75809993043,2475486,-0.00366739408145704,0.535,0.055,-0.0001256318961206
"PL71","Lódzkie","Poland",2017,0.0498425961491602,1124200,24990.51,1007.12666666667,0.628,0.106,76.4,1.42,0.097,0.621,0.281,0.1837841125664,0.405526945379344,0.431345038725113,0.163136125866753,0.184771178130356,24529258544.8715,9942.80527113165,2467036,-0.00341347113253721,0.547,0.046,-0.000722324279013359
"PL71","Lódzkie","Poland",2018,0.0519129138492569,1132000,26406.61,1064.31583333333,0.632,0.104,76.3,1.41,0.084,0.626,0.29,0.195200953392258,0.390715120587314,0.440561951398385,0.168715288653257,0.198800761497065,25706138958.0012,10458.9652645918,2457809,-0.00374011566916737,0.551,0.043,-0.000288468306528294
"PL71","Lódzkie","Poland",2019,0.053607406660771,1098600,29239.04,1195.88083333333,0.614,0.107,76.9,1.36,0.081,0.628,0.291,0.20062694814395,0.389653584584868,0.445069424766223,0.165276990648909,0.209973706281313,26975282288.019,11019.6432687817,2447927,-0.00402065416800085,0.537,0.036,-0.000619708022338901
"PL72","Swietokrzyskie","Poland",2009,-0.00425829090765859,515200,16214.52,702.914166666667,0.61,0.145,76.3,NA,0.129,0.661,0.21,0.25291975724882,0.406203641267701,0.395509103169252,0.198287255563048,0.224499323652992,8353700000,6580.40569335028,1269481,-0.00233799832764355,0.499,0.108,-0.00449081159938589
"PL72","Swietokrzyskie","Poland",2010,0.0233360132928852,516700,17970.37,802.1925,0.616,0.156,76.2,NA,0.127,0.66,0.213,0.266491832207939,0.40978664477151,0.393340767882747,0.196860332593963,0.254964634557029,8529026010.91367,6733.96612808288,1266568,-0.00229463851763043,0.499,0.12,-0.00193436120287264
"PL72","Swietokrzyskie","Poland",2011,0.0360763101377145,513100,18691.62,835.756666666667,0.62,0.18,76.7,NA,0.128,0.657,0.215,0.249373418698849,0.422773112238232,0.381769156758169,0.195445852685094,0.238156495644998,8815212007.18968,6976.90277857646,1263485,-0.00243413697488015,0.497,0.129,-0.00107243061848775
"PL72","Swietokrzyskie","Poland",2012,0.00186190275517724,510600,18800,837.525,0.626,0.174,77.1,NA,0.119,0.645,0.236,0.233881981727418,0.410638598474145,0.395156353018744,0.1942168220778,0.225586078718048,8805951197.38244,6989.89309308249,1259812,-0.00290703886472732,0.496,0.131,-0.000814407229015123
"PL72","Swietokrzyskie","Poland",2013,-0.011323437842467,494700,19032.4,850.904166666667,0.609,0.197,77.1,1.19,0.111,0.629,0.26,0.188677888073658,0.393468565674004,0.399319042823575,0.207272334915839,0.181381289802927,8676749413.95529,6910.74347311748,1255545,-0.0033870133003972,0.481,0.13,-3.18586749180635e-06
"PL72","Swietokrzyskie","Poland",2014,0.040358322972381,500200,19693.74,887.950833333333,0.607,0.187,77.9,1.21,0.112,0.63,0.258,0.187295072570105,0.405658863182996,0.388794625455713,0.205580904776099,0.181711445843789,8990627928.87817,7189.64949018483,1250496,-0.00402136124153256,0.49,0.114,-0.0017744958800348
"PL72","Swietokrzyskie","Poland",2015,0.0312874026026956,514600,19950.21,886.541666666667,0.615,0.185,77.4,1.21,0.114,0.634,0.252,0.205850380472379,0.413732143053222,0.387829276059338,0.19842760044361,0.203096228119652,9230599786.89283,7414.59494835651,1244923,-0.00445663160857772,0.504,0.101,-0.00178806239422037
"PL72","Swietokrzyskie","Poland",2016,0.0162582481489796,509900,19639.07,843.1525,0.609,0.174,77.9,1.23,0.102,0.624,0.274,0.161804463649424,0.413119464271574,0.385054805832381,0.201837041729353,0.153125293314671,9341369861.48034,7535.14327295106,1239707,-0.0041898173621983,0.502,0.089,-0.000838101261023774
"PL72","Swietokrzyskie","Poland",2017,0.0426934765797886,517000,21085.36,909.819166666667,0.606,0.165,77.9,1.29,0.093,0.628,0.279,0.162462117253632,0.401201797471,0.398672797575504,0.200146305779078,0.160245365627611,9701372603.88974,7856.84473580015,1234767,-0.00398481254038253,0.51,0.07,-0.00169019742186178
"PL72","Swietokrzyskie","Poland",2018,0.0657551340197251,506800,23131.53,991.3975,0.589,0.175,77.7,1.29,0.084,0.627,0.289,0.173852911671033,0.40448803482902,0.392751745833861,0.202740740019285,0.173434222331513,10292086394.5066,8373.47261437486,1229130,-0.00456523376475076,0.503,0.058,-0.00152546923433648
"PL72","Swietokrzyskie","Poland",2019,0.0270712227180915,517300,23719.95,1030.66416666667,0.588,0.157,78,1.26,0.078,0.621,0.301,0.179231111605653,0.405289121323393,0.390749601275917,0.203989095359964,0.183847123727409,10513626543.6816,8600.15275644244,1222493,-0.00539975429775532,0.511,0.041,-0.00263886991581956
"PL81","Lubelskie","Poland",2009,0.0111804569325793,840300,14731.57,719.6225,0.604,0.158,75.2,NA,0.126,0.666,0.208,0.235513610426014,0.318750625688257,0.444252313908936,0.23700616132291,0.209049269321184,12378900000,5741.05361869245,2156207,-0.00170656601970561,0.503,0.097,-0.00434559390633645
"PL81","Lubelskie","Poland",2010,0.0333304596051655,873500,16125.79,822.608333333333,0.602,0.161,76.1,NA,0.131,0.654,0.214,0.225011915436751,0.334270411749025,0.433487628141434,0.232209647060724,0.218116620796529,12770232684.8277,5932.40557442137,2152623,-0.00166217807473958,0.504,0.098,-0.00215736801102655
"PL81","Lubelskie","Poland",2011,0.0563888121753874,881100,16864.19,813.764166666667,0.613,0.172,76,NA,0.127,0.652,0.221,0.259874877330716,0.35522724484789,0.418808267909715,0.225964487242395,0.251714091888229,13466071663.1833,6266.92687810564,2148752,-0.0017982712253841,0.508,0.103,-0.00136032450464269
"PL81","Lubelskie","Poland",2012,0.0195332311656036,876600,17422.71,828.890833333333,0.619,0.167,76.5,NA,0.119,0.642,0.24,0.232323232323232,0.355622155622156,0.425145225145225,0.219240019240019,0.229194720230817,13697959520.3514,6389.34020951361,2143877,-0.00226875879580333,0.506,0.105,-0.00148655916360873
"PL81","Lubelskie","Poland",2013,0.015485437565672,879800,17610.75,828.336666666667,0.619,0.173,77.1,1.25,0.112,0.633,0.255,0.226623343508447,0.350859299301341,0.42119872070405,0.227971121132425,0.224245093567795,13871875413.2275,6488.28193841387,2137989,-0.00274642621754886,0.508,0.103,-0.000665578728421896
