"NUTS","Name","Year","GDP_EUR","GDP_EUR_to_keep","GDP_capita","GDP_growth","Population_abs","Pop_growth"
"AT32","Salzburg","2015",2.5604e+10,22764472600.7538,41985.6889404456,0.00851529478963915,542196,0.0107620292194779
"AT32","Salzburg","2016",26805500000,23424628080.6031,42781.5832278976,0.0189563231552772,547540,0.00985621435790747
"AT32","Salzburg","2017",27652500000,24039261728.0371,43634.6011377965,0.019938904676688,550922,0.00617671768272638
"AT32","Salzburg","2018",28648200000,24449047129.6028,44137.430956263,0.0115236487868568,553930,0.00545993806745783
"AT32","Salzburg","2019",29678100000,24813221788.9243,44562.6153456599,0.00963319296535915,556817,0.0052118498727276
"AT33","Tirol","2000",17974900000,21239051985.7004,31724.6997456241,NA,669480,NA
"AT33","Tirol","2001",18700400000,21983867671.9956,32636.3831235089,0.0287373366870264,673600,0.00615402999342774
"AT33","Tirol","2002",1.9342e+10,22618238767.0308,33380.8633462727,0.0228113581074965,677581,0.00591003562945368
"AT33","Tirol","2003",19990200000,23142342123.6344,33955.5074156581,0.0172147755264555,681549,0.00585612642621325
"AT33","Tirol","2004",20794400000,23583678356.6035,34363.6122451232,0.0120188111009307,686298,0.00696795094703389
"AT33","Tirol","2005",22166100000,24521528904.9648,35455.9740096801,0.0317883276287966,691605,0.00773279246041807
"AT33","Tirol","2006",23576700000,25514469109.3348,36671.6815272852,0.0342878048498468,695754,0.00599908907541154
"AT33","Tirol","2007",24818500000,26176517671.9956,37479.514780456,0.0220288031398201,698422,0.00383468869744191
"AT33","Tirol","2008",25318700000,25928216301.0925,36985.0427804916,-0.0131931270418212,701046,0.00375704087213748
"AT33","Tirol","2009",25155900000,25155900000,35753.9398280802,-0.0332865088116304,703584,0.00362030451639407
"AT33","Tirol","2010",25591400000,25404201370.9031,35978.650585977,0.00628492297568669,706091,0.0035631850639014
"AT33","Tirol","2011",26948500000,26010983424.7269,36658.3704691092,0.0188923117477074,709551,0.0049002182438241
"AT33","Tirol","2012",28190700000,26673031987.3877,37371.0055081819,0.0194398995359934,713736,0.00589809611994064
"AT33","Tirol","2013",28939600000,26755710684.6079,37214.2047034389,-0.00419578768649048,718965,0.00732623827297488
"AT33","Tirol","2014",29853500000,26976423014.2996,37186.6499239759,-0.000740437144434584,725433,0.00899626546493918
"AT33","Tirol","2015",31193400000,27583205068.1233,37580.1688433156,0.0105822632623346,733983,0.011786064322963
"AT33","Tirol","2016",32355400000,28024541301.0925,37735.9681855906,0.00414578611726197,742648,0.0118054505349579
"AT33","Tirol","2017",33386600000,28548644657.696,38133.6017162886,0.0105372552982444,748648,0.00807919768180888
"AT33","Tirol","2018",34825700000,29293371917.5771,38906.1471245134,0.0202589153254503,752924,0.00571162949744072
"AT33","Tirol","2019",36095500000,29651941026.9119,39213.3264039989,0.00789539191589711,756170,0.00431119209906976
"AT34","Vorarlberg","2000",9538200000,11125377495.508,31854.141600836,NA,349260,NA
"AT34","Vorarlberg","2001",9974600000,11471129415.8025,32647.7954684724,0.0249152489362827,351360,0.00601271259233809
"AT34","Vorarlberg","2002",10375800000,11801883166.5511,33372.5912412372,0.0222004506694714,353640,0.00648907103825137
"AT34","Vorarlberg","2003",10463800000,11846965899.7153,33293.2379143128,-0.00237779938485428,355837,0.00621253251894582
"AT34","Vorarlberg","2004",11024100000,12313056074.4833,34344.1260584719,0.0315646122153607,358520,0.00753996914317511
"AT34","Vorarlberg","2005",11611100000,12613725261.6136,34903.3599756873,0.0162832478620448,361390,0.00800513221019748
"AT34","Vorarlberg","2006",12218500000,13064729042.3091,35946.4274103978,0.0298844419401757,363450,0.00570021306621655
"AT34","Vorarlberg","2007",1.3015e+10,13575901950.2413,37201.9980879341,0.0349289419836236,364924,0.00405557848397304
"AT34","Vorarlberg","2008",13458100000,13771407501.4973,37594.1326975397,0.0105406867845838,366318,0.00381997347392882
"AT34","Vorarlberg","2009",13109900000,13109900000,35652.6303193804,-0.051643760311735,367712,0.00380543680627215
"AT34","Vorarlberg","2010",13443900000,13410569187.1303,36359.3627136606,0.0198227280273354,368834,0.00305130101818815
"AT34","Vorarlberg","2011",14241700000,13951826658.6809,37697.4511177543,0.0368017562527563,370100,0.00343243844114154
"AT34","Vorarlberg","2012",14583600000,14026993955.4634,37730.8083210185,0.000884866278093977,371765,0.00449878411240205
"AT34","Vorarlberg","2013",15116800000,14252495845.8112,38114.0864939607,0.010158228513984,373943,0.00585853966887684
"AT34","Vorarlberg","2014",1.5861e+10,14673415062.8882,38924.6228158427,0.0212660566326412,376970,0.00809481658969415
"AT34","Vorarlberg","2015",17040900000,15034253377.2553,39421.6990776812,0.0127702268096523,381370,0.0116720163408229
"AT34","Vorarlberg","2016",17060100000,15154503407.202,39214.6549545919,-0.00525203448692773,386450,0.013320397514225
"AT34","Vorarlberg","2017",17964800000,15590509018.3517,39950.3622535257,0.0187610295127099,390247,0.00982533316082287
"AT34","Vorarlberg","2018",1.9307e+10,15770928175.5352,40126.5251393918,0.00440954414250816,393030,0.00713138089466415
"AT34","Vorarlberg","2019",18899900000,16056599193.1196,40575.7600547855,0.0111954602057635,395719,0.00684171691728367
"BA00","Bosnia and Herzegovina","2000",6043266592.69977,9000844979.79366,2153.64709339818,NA,4179350,NA
"BA00","Bosnia and Herzegovina","2001",6482247025.55948,9218963641.7632,2197.64316603063,0.0204286360413086,4194932,0.00372833096055607
"BA00","Bosnia and Herzegovina","2002",7149080850.58517,9682441895.34779,2306.21637604421,0.049404385430638,4198410,0.000829095680216032
"BA00","Bosnia and Herzegovina","2003",7530309894.00919,10056875362.1991,2403.79050747907,0.0423091833222621,4183757,-0.00349013078760769
"BA00","Bosnia and Herzegovina","2004",8179722930.92958,10692999497.104,2581.06706408231,0.0737487547486633,4142860,-0.00977518531788534
"BA00","Bosnia and Herzegovina","2005",9024474877.67342,11109724719.9676,2713.46331738212,0.0512951620444929,4094297,-0.0117220953640722
"BA00","Bosnia and Herzegovina","2006",10255091086.6486,11711205613.0121,2885.89389505597,0.0635463087226157,4058086,-0.00884425336022277
"BA00","Bosnia and Herzegovina","2007",11528537040.5403,12397145721.9576,3093.19592770775,0.0718328671081518,4007876,-0.0123728279785101
"BA00","Bosnia and Herzegovina","2008",13047826038.0503,13072025388.162,3314.91908188737,0.0716809278692932,3943392,-0.0160893201286667
"BA00","Bosnia and Herzegovina","2009",12679282146.1988,12679282146.1988,3269.7523425179,-0.0136252916749166,3877750,-0.0166460752570376
"BA00","Bosnia and Herzegovina","2010",12968894331.3069,12789042794.1572,3355.74586421441,0.0262997048976155,3811088,-0.0171908967829282
"BA00","Bosnia and Herzegovina","2011",13411831294.1309,12911755098.1816,3449.4430342695,0.0279214141494665,3743142,-0.0178285046160047
"BA00","Bosnia and Herzegovina","2012",13407458623.7045,12805641585.3232,3485.12197868894,0.0103433928506646,3674374,-0.018371731556003
"BA00","Bosnia and Herzegovina","2013",13691759508.7508,13106555807.3873,3623.0385758428,0.0395729612900777,3617559,-0.0154624978295623
"BA00","Bosnia and Herzegovina","2014",13988286149.6142,13257785944.6949,3712.55488405568,0.0247075227986107,3571068,-0.0128514835556241
"BA00","Bosnia and Herzegovina","2015",14791131131.0288,13829826344.7704,3924.10752949229,0.0569830351451965,3524324,-0.0130896415302089
"BA00","Bosnia and Herzegovina","2016",15474302470.0511,14278224610.2054,4101.77593653218,0.045276131121432,3480986,-0.012296826284984
"BA00","Bosnia and Herzegovina","2017",16260476114.9998,14741424631.6982,4285.26422371052,0.0447338640670522,3440027,-0.0117664937463121
"BA00","Bosnia and Herzegovina","2018",17354151434.4294,15305652542.3513,4501.49172056451,0.0504583814593264,3400129,-0.0115981647818462
"BA00","Bosnia and Herzegovina","2019",18296518102.2891,15747579282.3114,4685.78800209581,0.0409411575032698,3360711,-0.011593089556308
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2000",48636700000,58839858163.2069,61172.3602599175,NA,961870,NA
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2001",50564800000,60359183865.3405,62133.7229940506,0.0157156390573835,971440,0.00994936945741108
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2002",52703900000,61878509567.4742,62806.7939825361,0.0108326196476254,985220,0.0141851272337972
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2003",54681200000,61325987698.9617,61572.8950079436,-0.0196459474580985,995990,0.0109315685836666
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2004",57619300000,62983465755.4786,62776.9296569074,0.0195546213769635,1003290,0.00732939085733793
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2005",59500600000,63881280960.9287,63075.3669968105,0.00475393335631574,1012777,0.00945589012150026
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2006",62125100000,65953128531.5749,64344.5156405608,0.0201211456100531,1025000,0.0120687969809741
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2007",64604700000,67265225702.1337,64687.2449299407,0.00532647244241332,1039853,0.0144907317073171
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2008",65375900000,67196237073.9626,63481.7905455607,-0.0186351171036202,1058512,0.0179438824526159
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2009",65745900000,65745900000,60930.2756629766,-0.0401928625619479,1079035,0.0193885378720317
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2010",69023500000,67058084719.5793,60241.2997252675,-0.0113076123521923,1113158,0.0316236266664195
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2011",71102500000,67334301879.3253,58856.1859985991,-0.022992759667956,1144048,0.0277498791725883
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2012",73300100000,68232117084.7754,58906.6114293888,0.000856756684691196,1158310,0.0124662601569165
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2013",74151500000,68093964730.3921,58251.7491876472,-0.0111169565834995,1168960,0.00919442981585241
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2014",76049200000,68439258067.3297,58078.6140983288,-0.00297218695975423,1178390,0.0080669997262524
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2015",78882500000,69060856113.0338,57903.9273845741,-0.00300776312359994,1192680,0.0121267152640467
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2016",80091700000,68715562776.0962,57255.3349354221,-0.011201182345444,1200160,0.00627159003253178
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2017",8.2258e+10,69475225627.1631,57786.2275236742,0.00927236892161922,1202280,0.00176643114251433
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2018",84237900000,70234888478.2299,58026.659571072,0.0041607154109395,1210390,0.00674551685131583
"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","2019",8.7455e+10,72030431340.1095,59075.2327893952,0.0180705425070835,1219300,0.00736126372491511
"BE21","Prov. Antwerpen","2000",48115500000,55467749301.5971,33722.8300734473,NA,1644813,NA
"BE21","Prov. Antwerpen","2001",49444200000,55173809132.5123,33457.9155723579,-0.00785564261695888,1649051,0.00257658469382234
"BE21","Prov. Antwerpen","2002",50942100000,56790110093.7321,34276.3651634338,0.0244620615801947,1656830,0.00471725859297256
"BE21","Prov. Antwerpen","2003",52247700000,57377897939.715,34461.6139171131,0.00540456237982025,1664980,0.0049190321276172
"BE21","Prov. Antwerpen","2004",55681600000,59949180727.8071,35836.8547351965,0.0399064542186286,1672836,0.00471837499549544
"BE21","Prov. Antwerpen","2005",59450400000,62593994804.2637,37199.0774244499,0.0380117814277817,1682676,0.00588222635093936
"BE21","Prov. Antwerpen","2006",61495100000,63181782650.2466,37286.386928443,0.00234708788599337,1694500,0.00702690238643684
"BE21","Prov. Antwerpen","2007",65422800000,65973474319.059,38623.0127167982,0.0358475545222548,1708139,0.00804898200059014
"BE21","Prov. Antwerpen","2008",6.7005e+10,66487823368.864,38578.5093834687,-0.00115224914368701,1723442,0.00895887278494314
"BE21","Prov. Antwerpen","2009",65018400000,65018400000,37409.4874682037,-0.030302412766779,1738019,0.00845807401699622
"BE21","Prov. Antwerpen","2010",68049800000,66781671045.7621,37964.2998102754,0.0148307923903863,1759065,0.0121091886797555
"BE21","Prov. Antwerpen","2011",71013300000,69059106156.9561,38789.6234768198,0.0217394676227101,1780350,0.0121001782196792
"BE21","Prov. Antwerpen","2012",72869500000,69279515037.6764,38638.4507912217,-0.00389724550145199,1793020,0.00711657820091555
"BE21","Prov. Antwerpen","2013",74055800000,69793771595.2948,38717.9614091127,0.00205781071090604,1802620,0.00535409532520552
"BE21","Prov. Antwerpen","2014",76055100000,71189663675.7943,39291.4934126384,0.0148130733812521,1811834,0.00511144889105857
"BE21","Prov. Antwerpen","2015",79430700000,73467191279.1748,40300.822986212,0.0256882466383656,1822970,0.00614625843206386
"BE21","Prov. Antwerpen","2016",82295300000,74716113275.1319,40741.7395943564,0.0109406353387707,1833896,0.00599351607541539
"BE21","Prov. Antwerpen","2017",85077700000,75597748798.013,40992.8308117001,0.00616299696192765,1844170,0.00560228060915123
"BE21","Prov. Antwerpen","2018",87852300000,76920109590.148,41466.8134374214,0.0115625736582704,1854980,0.00586171556852134
"BE21","Prov. Antwerpen","2019",9.1705e+10,78756819432.088,42188.1398286308,0.0173952694073771,1866800,0.00637203635618713
"BE22","Prov. Limburg","2000",16563400000,19224481256.5536,24243.3368515644,NA,792980,NA
"BE22","Prov. Limburg","2001",17094600000,19487496099.4844,24459.3477081124,0.0089101124102889,796730,0.00472899694822064
"BE22","Prov. Limburg","2002",1.7689e+10,19822225460.3752,24760.5732270762,0.012315353727276,800556,0.00480212870106561
"BE22","Prov. Limburg","2003",18221300000,20156954821.2661,25064.9160288813,0.0122914279493463,804190,0.00453934515511719
"BE22","Prov. Limburg","2004",18762300000,20515619826.6823,25394.0757116467,0.0131322874725011,807890,0.00460090277173305
"BE22","Prov. Limburg","2005",19244800000,20635205633.693,25402.4911473083,0.000331393658787344,812330,0.00549579769523079
"BE22","Prov. Limburg","2006",20541300000,21424250162.4854,26207.0338379026,0.0316718028136989,817500,0.0063644085531742
"BE22","Prov. Limburg","2007",21814400000,22332880498.2885,27119.5650965195,0.0348200893035477,823497,0.00733577981651376
"BE22","Prov. Limburg","2008",22647600000,22715481148.23,27370.0281324312,0.00923551078420237,829940,0.00782395078549163
"BE22","Prov. Limburg","2009",21328600000,21328600000,25517.7768764813,-0.0676744374170071,835833,0.00710051329011736
"BE22","Prov. Limburg","2010",22467100000,22165515817.8431,26329.3747947605,0.0318051969106747,841855,0.00720478851636631
"BE22","Prov. Limburg","2011",23635600000,22882845828.6754,26972.3695234516,0.0244211924401306,848381,0.00775192877633322
"BE22","Prov. Limburg","2012",24220800000,22978495991.1608,26925.5059012207,-0.001737467751587,853410,0.0059277612299191
"BE22","Prov. Limburg","2013",2.4594e+10,23074146153.6462,26939.1300862506,0.000505995507749394,856529,0.00365474976857548
"BE22","Prov. Limburg","2014",25494500000,23815319393.3879,27705.4402603426,0.0284459881086922,859590,0.00357372605013957
"BE22","Prov. Limburg","2015",25873300000,23910969555.8733,27668.9689137371,-0.00131639657276144,864180,0.00533975499947649
"BE22","Prov. Limburg","2016",26781500000,24317505850.3401,28006.8479278797,0.0122114783241853,868270,0.00473281029415168
"BE22","Prov. Limburg","2017",27865500000,24819599891.6764,28489.6346239312,0.017238166083335,871180,0.00335149204740461
"BE22","Prov. Limburg","2018",28728600000,25226136186.1432,28853.2823046623,0.0127642100550371,874290,0.00356987075001722
"BE22","Prov. Limburg","2019",29540600000,25489151029.0741,29024.3122626669,0.00592757372276124,878200,0.00447220029967173
"BE23","Prov. Oost-Vlaanderen","2000",29577900000,34596007783.3829,25388.7888835518,NA,1362649,NA
"BE23","Prov. Oost-Vlaanderen","2001",30700900000,34918438327.0387,25578.2003678962,0.00746043795996682,1365164,0.00184566972125617
"BE23","Prov. Oost-Vlaanderen","2002",3.1949e+10,35931909503.4098,26257.7621825083,0.0265680073202105,1368430,0.00239238655575447
"BE23","Prov. Oost-Vlaanderen","2003",33095900000,36622950136.1252,26695.2526340488,0.0166613761104128,1371890,0.00252844500632111
"BE23","Prov. Oost-Vlaanderen","2004",34752200000,37912764118.9895,27535.071152372,0.0314594707094853,1376890,0.00364460707491125
"BE23","Prov. Oost-Vlaanderen","2005",35993100000,38465633348.4584,27777.7537172098,0.0088135804514506,1384764,0.00571868486226205
"BE23","Prov. Oost-Vlaanderen","2006",38106800000,39755447331.3226,28521.0182447253,0.02675754616742,1393900,0.00659751408904333
"BE23","Prov. Oost-Vlaanderen","2007",40732400000,41690306017.981,29707.2803451556,0.0415925578200444,1403370,0.00679388765334673
"BE23","Prov. Oost-Vlaanderen","2008",4.1429e+10,41413871403.2465,29279.0928241089,-0.0144135550636653,1414452,0.00789670578678467
"BE23","Prov. Oost-Vlaanderen","2009",41275700000,41275700000,28938.3943407206,-0.0116362376879317,1426330,0.00839759850457986
"BE23","Prov. Oost-Vlaanderen","2010",43051800000,42335167105.2924,29386.585377146,0.0154877644954447,1440629,0.0100250292709261
"BE23","Prov. Oost-Vlaanderen","2011",44794100000,43118291404.0918,29672.088004137,0.00971540664990264,1453160,0.0086982838746131
"BE23","Prov. Oost-Vlaanderen","2012",45777600000,43164379141.2544,29554.3194783017,-0.00396900028804596,1460510,0.00505794269041262
"BE23","Prov. Oost-Vlaanderen","2013",46833200000,43486901493.1515,29636.3522630262,0.00277566143198547,1467350,0.0046832955611396
"BE23","Prov. Oost-Vlaanderen","2014",47924100000,44316021720.8721,30042.9273609557,0.0137187969126928,1475090,0.00527481514294476
"BE23","Prov. Oost-Vlaanderen","2015",5.0177e+10,46066621267.1213,31040.7334338146,0.0332126780080606,1484070,0.00608776413642557
"BE23","Prov. Oost-Vlaanderen","2016",5.2027e+10,46849745565.9206,31363.8464039636,0.010409321378888,1493750,0.00652260338124212
"BE23","Prov. Oost-Vlaanderen","2017",54304300000,48001388145.5383,31950.4437292667,0.0187029778729216,1502370,0.00577071129707113
"BE23","Prov. Oost-Vlaanderen","2018",55670800000,48369906426.3567,32005.7079887756,0.00172968676044805,1511290,0.00593728575517349
"BE23","Prov. Oost-Vlaanderen","2019",57692600000,49245206199.4813,32368.3490202979,0.0113305111591194,1521400,0.0066896492400532
"BE24","Prov. Vlaams-Brabant","2000",2.6046e+10,30172932179.9668,29681.1160864149,NA,1016570,NA
"BE24","Prov. Vlaams-Brabant","2001",26846700000,31154209798.6567,30524.1905066005,0.0284044042592936,1020640,0.004003659364333
"BE24","Prov. Vlaams-Brabant","2002",27744800000,30949780787.9685,30185.484324863,-0.0110963198733893,1025320,0.00458535820661546
"BE24","Prov. Vlaams-Brabant","2003",28543100000,31644802689.5357,30726.3908665349,0.0179194256368589,1029890,0.00445714508641205
"BE24","Prov. Vlaams-Brabant","2004",30324900000,32789550047.2305,31685.4698502969,0.0312135254650606,1034845,0.00481119342842439
"BE24","Prov. Vlaams-Brabant","2005",31741700000,33689092796.4179,32363.4844724273,0.0213982820937725,1040960,0.00590909749769289
"BE24","Prov. Vlaams-Brabant","2006",33822500000,35120004034.3035,33501.8640029605,0.0351748135001674,1048300,0.00705118352290194
"BE24","Prov. Vlaams-Brabant","2007",35700800000,36469180402.6866,34523.7661785266,0.0305028453185709,1056350,0.00767909949441954
"BE24","Prov. Vlaams-Brabant","2008",3.6663e+10,36755436119.8093,34527.189423194,9.91561769289155e-05,1064536,0.00774932550764425
"BE24","Prov. Vlaams-Brabant","2009",37041600000,37041600000,34526.3550356527,-2.41661008405341e-05,1072850,0.00780997542591326
"BE24","Prov. Vlaams-Brabant","2010",38089500000,37573152162.5622,34699.7043454221,0.00502078222825528,1082809,0.00928275154961085
"BE24","Prov. Vlaams-Brabant","2011",39331300000,38186347357.6949,34954.1381984813,0.00733245017093994,1092470,0.00892216448145518
"BE24","Prov. Vlaams-Brabant","2012",4.1057e+10,38963195965.6965,35433.6500811165,0.0137183151223006,1099610,0.00653564857616227
"BE24","Prov. Vlaams-Brabant","2013",41839500000,39249359845.8872,35498.5798942597,0.00183243366107066,1105660,0.00550195069160884
"BE24","Prov. Vlaams-Brabant","2014",42756900000,39740044573.6982,35753.8480541419,0.00719094005006764,1111490,0.00527286869381184
"BE24","Prov. Vlaams-Brabant","2015",44518900000,40884791931.393,36550.6194741485,0.0222849137469081,1118580,0.00637882482073613
"BE24","Prov. Vlaams-Brabant","2016",46550400000,41743375408.8972,37051.7692332725,0.0137111153335845,1126623,0.00719036635734592
"BE24","Prov. Vlaams-Brabant","2017",48158700000,42438397310.4643,37404.4997359942,0.00951993683489109,1134580,0.00706269976735785
"BE24","Prov. Vlaams-Brabant","2018",50024600000,43378715657.471,37965.2505776096,0.0149915343226944,1142590,0.00705988118951506
"BE24","Prov. Vlaams-Brabant","2019",52010400000,44319125841.4096,38484.8261908732,0.0136855573283126,1151600,0.00788559325742392
"BE25","Prov. West-Vlaanderen","2000",26449700000,30623714991.1052,27115.7503662265,NA,1129370,NA
"BE25","Prov. West-Vlaanderen","2001",27183400000,30856919050.1994,27279.0047828773,0.00602064904883185,1131160,0.00158495444362786
"BE25","Prov. West-Vlaanderen","2002",28010500000,31206632890.3997,27540.4483994632,0.00958405992692235,1133120,0.00173273453799639
"BE25","Prov. West-Vlaanderen","2003",28731700000,31595275572.7431,27839.9453451375,0.0108748028111316,1134890,0.00156205874046879
"BE25","Prov. West-Vlaanderen","2004",30169300000,32683438183.928,28740.5254917191,0.0323484883112001,1137190,0.00202662813136075
"BE25","Prov. West-Vlaanderen","2005",31353200000,33305284925.3656,29210.4219274641,0.0163496118357467,1140185,0.00263368478442477
"BE25","Prov. West-Vlaanderen","2006",33471300000,34781997970.4529,30406.5022908059,0.0409470416521869,1143900,0.00325824317983485
"BE25","Prov. West-Vlaanderen","2007",35549400000,36258803263.9812,31579.2894198758,0.0385702741424644,1148183,0.00374420840982603
"BE25","Prov. West-Vlaanderen","2008",35831700000,35908997175.3399,31146.9413173328,-0.0136908749527089,1152890,0.00409952072100005
"BE25","Prov. West-Vlaanderen","2009",34898600000,34898600000,30154.4071267486,-0.0318661848838389,1157330,0.00385119135390193
"BE25","Prov. West-Vlaanderen","2010",36544200000,35908997175.3399,30857.9781619267,0.0233322788347573,1163686,0.00549195130170306
"BE25","Prov. West-Vlaanderen","2011",37811900000,36569680510.4795,31246.2558938451,0.0125827340301066,1170370,0.00574381749028518
"BE25","Prov. West-Vlaanderen","2012",38888200000,36919486599.1208,31438.2042499396,0.00614308340642904,1174351,0.00340148841819254
"BE25","Prov. West-Vlaanderen","2013",39815500000,37308129281.4642,31699.7466964371,0.00831925527355894,1176922,0.00218929434215154
"BE25","Prov. West-Vlaanderen","2014",41049900000,38201924427.2569,32389.691463251,0.0217649930588044,1179447,0.00214542679973694
"BE25","Prov. West-Vlaanderen","2015",42128200000,38862607762.3966,32859.7826651305,0.0145136054294595,1182680,0.00274111511581275
"BE25","Prov. West-Vlaanderen","2016",43736200000,39523291097.5362,33313.2372827159,0.0137996840151542,1186414,0.00315723610782291
"BE25","Prov. West-Vlaanderen","2017",45241900000,40183882184.2347,33758.5498703174,0.0133674366085249,1190332,0.00330238854227951
"BE25","Prov. West-Vlaanderen","2018",46597400000,40689126896.1251,34061.1648315532,0.00896409835133006,1194590,0.00357715326480343
"BE25","Prov. West-Vlaanderen","2019",48494100000,41505248854.5139,34596.3564678785,0.0157126639377154,1199700,0.00427761826233268
"BE31","Prov. Brabant wallon","2000",8421600000,10045233348.8109,28619.7138061224,NA,350990,NA
"BE31","Prov. Brabant wallon","2001",8832800000,10336123020.4449,29230.2904907805,0.0213341296420477,353610,0.00746460013105787
"BE31","Prov. Brabant wallon","2002",9285800000,10673066307.2972,29929.2400866414,0.0239118251692148,356610,0.00848392296597947
"BE31","Prov. Brabant wallon","2003",9715200000,10703612072.493,29781.8922439983,-0.00492320694466367,359400,0.00782367291999663
"BE31","Prov. Brabant wallon","2004",10461800000,11454004039.6419,31623.423632363,0.061833928256718,362200,0.00779076238174736
"BE31","Prov. Brabant wallon","2005",11295400000,12081836998.1282,33090.9506672734,0.0464063300663155,365110,0.00803423522915516
"BE31","Prov. Brabant wallon","2006",11352200000,11897998485.1343,32287.6485349642,-0.0242755833879287,368500,0.00928487305195694
"BE31","Prov. Brabant wallon","2007",12404800000,12709669956.6145,34171.2909518053,0.0583394115802951,371940,0.00933514246947083
"BE31","Prov. Brabant wallon","2008",12903600000,12878094606.5557,34384.6810844411,0.00624471966647923,374530,0.00696348873474216
"BE31","Prov. Brabant wallon","2009",12954600000,12954600000,34309.5502939774,-0.00218500762822614,377580,0.00814353990334553
"BE31","Prov. Brabant wallon","2010",14595800000,14424650195.1623,37802.2291281096,0.101799026924151,381582,0.0105990783410138
"BE31","Prov. Brabant wallon","2011",13784100000,13475287812.8764,34983.4829898916,-0.0745656064002296,385190,0.00945537263288101
"BE31","Prov. Brabant wallon","2012",14453500000,13873416617.0901,35756.2283945622,0.0220888641903897,388000,0.00729510111892832
"BE31","Prov. Brabant wallon","2013",15122900000,14424650195.1623,36939.8709190051,0.0331031145506087,390490,0.00641752577319588
"BE31","Prov. Brabant wallon","2014",15879500000,15098442781.8971,38418.429470476,0.0400260887406134,393000,0.00642782145509488
"BE31","Prov. Brabant wallon","2015",16292500000,15312827060.0868,38664.3615247933,0.0064014083268637,396045,0.00774809160305343
"BE31","Prov. Brabant wallon","2016",17328500000,15986525659.8517,40097.6339006539,0.0370695989623804,398690,0.00667853400497418
"BE31","Prov. Brabant wallon","2017",18175900000,16507213472.7281,41207.2529836692,0.0276729316688498,400590,0.00476560736411749
"BE31","Prov. Brabant wallon","2018",20195900000,17915984163.5591,44467.5705226087,0.0791199923040632,402900,0.00576649442072942
"BE31","Prov. Brabant wallon","2019",22737300000,19615738512.9939,48374.2010184806,0.087853472765858,405500,0.00645321419707123
"BE32","Prov. Hainaut","2000",21147300000,24428081506.8867,19089.7032594823,NA,1279647,NA
"BE32","Prov. Hainaut","2001",21542300000,24399371523.3439,19055.3098702361,-0.00180167228262467,1280450,0.000627516807369532
"BE32","Prov. Hainaut","2002",21999100000,24342042989.3268,18996.1472345732,-0.00310478475899179,1281420,0.000757546175172791
